ccdVisitId,visitId,physical_filter,band,ra,dec,zenithDistance,zeroPoint,psfSigma,skyBg,skyNoise,astromOffsetMean,astromOffsetStd,nPsfStar,psfStarDeltaE1Median,psfStarDeltaE2Median,psfStarDeltaE1Scatter,psfStarDeltaE2Scatter,psfStarDeltaSizeMedian,psfStarDeltaSizeScatter,psfStarScaledDeltaSizeScatter,psfTraceRadiusDelta,maxDistToNearestPsf,decl,detector,seeing,skyRotation,expMidpt,expMidptMJD,expTime,obsStart,obsStartMJD,darkTime,xSize,ySize,llcra,llcdec,ulcra,ulcdec,urcra,urcdec,lrcra,lrcdec,nightObs,Time,airmass,tractID,patchID,selectedFlag,dayobsMJD
41616042496,2023080200618,SDSSi_65mm~empty,i,270.2419037265205,-25.009037920737637,41.261738,27.89987,5.769462,41.036335,9.685625,0.013561217,0.008025163,88,-0.005626321,-0.00940717,0.023946745,0.027664784,-0.011863205,0.112795144,0.019601904,0.51571566,932.8672,-25.009037920737637,0,1.3001343706553308,359.997457557253,2023-08-03 05:05:22.384509,60159.212064635525,30.0,2023-08-03 05:05:07.384509,60159.21189102442,30.2503,4071,3999,270.18291094955623,-25.062861489751825,270.30238759109454,-25.06151796095106,270.3008448039069,-24.955191106984167,270.18147155234624,-24.956533449774643,20230802,2023-08-03 05:05:07.384509,1.330309600448368,5634,72,False,60159
41616042752,2023080200619,SDSSg_65mm~empty,g,270.2417011725174,-25.008938783849764,41.42195,28.021275,6.833406,61.412487,10.069054,0.03831878,0.022467459,78,-0.0030283406,0.008105252,0.0152559,0.025332147,0.009893397,0.12581268,0.018292444,0.3914234,1242.8857,-25.008938783849764,0,1.540103624700477,359.997352597117,2023-08-03 05:06:06.851999,60159.21257930554,30.0,2023-08-03 05:05:51.851999,60159.21240569443,30.2278,4071,3999,270.1826989454706,-25.062777708209317,270.3021820830102,-25.06142697058712,270.30065167733846,-24.955076607244223,270.1812719584051,-24.95642616945502,20230802,2023-08-03 05:05:51.851999,1.3335864458605535,5634,72,False,60159
41616043008,2023080200620,SDSSr_65mm~empty,r,270.2418151454989,-25.008985403985132,41.581482,27.843897,6.2211475,39.525433,9.34223,0.024141526,0.01568528,111,-0.0013363305,-0.001426369,0.02024283,0.024288528,0.02912227,0.08662652,0.013831816,0.39887008,883.80756,-25.008985403985132,0,1.4019005102348672,359.997183739428,2023-08-03 05:06:51.223009,60159.2130928589,30.0,2023-08-03 05:06:36.223009,60159.212919247795,30.2457,4071,3999,270.18282369422525,-25.062803155005813,270.3023011895801,-25.061467469964008,270.3007549041072,-24.95514440926388,270.1813807960689,-24.95647890598422,20230802,2023-08-03 05:06:36.223009,1.336875816807767,5634,72,False,60159
41616043264,2023080200621,SDSSr_65mm~empty,r,270.25814741850786,-25.0089507055913,41.74876,27.842081,6.1198144,39.65608,9.340706,0.027225178,0.014598499,118,0.00875172,-0.0003090687,0.02607407,0.030679895,-0.026180014,0.09556082,0.0156249795,0.27193743,886.58014,-25.0089507055913,0,1.379212431349418,359.997163915832,2023-08-03 05:07:41.624499,60159.213676209474,30.0,2023-08-03 05:07:26.624499,60159.213502598366,30.2309,4071,3999,270.1991389079909,-25.062776140772534,270.31863796946163,-25.06142849223518,270.31710421405757,-24.955102013335242,270.19770856180463,-24.95644848333887,20230802,2023-08-03 05:07:26.624499,1.3403535990873279,5634,72,False,60159
41616043520,2023080200622,SDSSg_65mm~empty,g,270.25810488444125,-25.009000133219903,41.90827,28.01806,7.10297,62.0157,10.1137705,0.0419478,0.022650683,83,-0.0027829297,-0.003934793,0.021260794,0.032105953,0.015978875,0.12904574,0.0180147,0.69581234,1208.0212,-25.009000133219903,0,1.600797868170612,359.997156922528,2023-08-03 05:08:25.963505,60159.21418939242,30.0,2023-08-03 05:08:10.963505,60159.21401578131,30.2426,4071,3999,270.1991051918126,-25.062825583580747,270.3185958112829,-25.061487250087893,270.3170528697716,-24.95515143264006,270.1976656613221,-24.956488580280833,20230802,2023-08-03 05:08:10.963505,1.343697498753754,5634,72,False,60159
41616044032,2023080200624,SDSSi_65mm~empty,i,270.1441123998588,-24.97944331879244,42.34371,27.88175,3.0742793,42.60077,9.6199255,0.033954777,0.019592073,25,0.0017882586,0.0033316463,0.02425588,0.015702836,0.052601833,0.10568011,0.014385059,5.208551,3278.5085,-24.97944331879244,0,0.6926356809305371,359.997324100369,2023-08-03 05:09:57.182494,60159.215245167754,30.0,2023-08-03 05:09:42.182494,60159.215071556646,30.243,4071,3999,270.0851803651998,-25.03326690882634,270.20458182753066,-25.03191932204373,270.202992857371,-24.92559655231399,270.08369457634666,-24.926942917333157,20230802,2023-08-03 05:09:42.182494,1.3529649852819798,5634,92,False,60159
41616044288,2023080200625,SDSSg_65mm~empty,g,270.14383203171764,-24.979341323916774,42.503532,28.014425,6.7792726,62.574005,10.080316,0.0385373,0.022747898,74,0.0027138097,0.009264212,0.027558004,0.020325191,-0.031316925,0.08103395,0.0120272795,0.1428266,1107.1549,-24.979341323916774,0,1.527853378374339,359.997250056551,2023-08-03 05:10:41.553002,60159.2157587153,30.0,2023-08-03 05:10:26.553002,60159.21558510419,30.2489,4071,3999,270.08484214175127,-25.03316989283132,270.2043059468237,-25.03182449426983,270.20277028970014,-24.925489532767724,270.08340973220896,-24.92683375250911,20230802,2023-08-03 05:10:26.553002,1.3564183367319975,5634,92,False,60159
41616044544,2023080200626,SDSSr_65mm~empty,r,270.1439885117924,-24.97935572975318,42.66306,27.842972,5.927617,40.38619,9.2887,0.022536675,0.012866532,131,-0.0028009315,0.0026332214,0.017463204,0.02216553,-0.034392525,0.08624851,0.014635247,0.5269868,961.3533,-24.97935572975318,0,1.3356898843249183,359.997135672632,2023-08-03 05:11:25.962003,60159.21627270836,30.0,2023-08-03 05:11:10.962003,60159.216099097255,30.2384,4071,3999,270.08501513698127,-25.033172933525588,270.20445628427234,-25.031834622691136,270.2029102796739,-24.925515316975936,270.08357234517734,-24.926852440429702,20230802,2023-08-03 05:11:10.962003,1.359893545313393,5634,92,False,60159
41616044800,2023080200627,SDSSr_65mm~empty,r,270.19298940670154,-24.979310789122103,42.7984,27.838512,6.1583886,40.402428,9.354022,0.017784435,0.011199074,113,0.0053102947,0.00042897312,0.017781919,0.017242702,0.021516886,0.07527831,0.012180786,0.025585817,902.0239,-24.979310789122103,0,1.387958113908046,359.996954974022,2023-08-03 05:12:15.325505,60159.21684404519,30.0,2023-08-03 05:12:00.325505,60159.216670434085,30.2371,4071,3999,270.13399666229225,-25.033134879775634,270.2534731387429,-25.03179231012663,270.25193052042823,-24.925463474519876,270.1325572966003,-24.92680485885531,20230802,2023-08-03 05:12:00.325505,1.3628641882499988,5634,92,False,60159
41616045056,2023080200628,SDSSg_65mm~empty,g,270.1928285249563,-24.9793122581833,42.95789,28.002722,6.792673,62.916584,10.126546,0.036812387,0.02151685,77,0.0015622098,0.00083191786,0.018461077,0.012198556,-0.02662825,0.08673437,0.012772354,0.25175413,898.9417,-24.9793122581833,0,1.530817092421323,359.997017054042,2023-08-03 05:12:59.656002,60159.21735712966,30.0,2023-08-03 05:12:44.656002,60159.21718351855,30.2521,4071,3999,270.1338443035328,-25.033139088940857,270.25329436492063,-25.031801671685958,270.2517611209355,-24.92546220981887,270.1324142998049,-24.926798450209528,20230802,2023-08-03 05:12:44.656002,1.3663913509976573,5634,92,False,60159
41616045312,2023080200629,SDSSi_65mm~empty,i,270.1930527351399,-24.979393578159907,43.117134,27.909054,5.7203393,43.51178,9.680241,0.01327003,0.007000262,78,0.0061535984,0.0024284804,0.016654836,0.020742085,0.04463172,0.108783215,0.018969975,0.7224852,943.8874,-24.979393578159907,0,1.2890428767150945,359.996839373645,2023-08-03 05:13:44.024507,60159.21787065402,30.0,2023-08-03 05:13:29.024507,60159.217697042914,30.2404,4071,3999,270.134074512581,-25.033210252936442,270.2535233790303,-25.031876067388037,270.2519793469908,-24.92555369049185,270.1326337032414,-24.926886690249386,20230802,2023-08-03 05:13:29.024507,1.3699419947186666,5634,92,False,60159
41616045568,2023080200630,SDSSi_65mm~empty,i,270.2093445484298,-24.97937994795314,43.284805,27.900362,5.9246154,43.8884,9.733255,0.01294134,0.00705282,78,-0.00080163404,-0.002354268,0.017418936,0.01489048,0.006653361,0.09880939,0.016666261,0.68590605,1098.0592,-24.97937994795314,0,1.3351413520477549,359.99697117135,2023-08-03 05:14:34.577006,60159.21845575239,30.0,2023-08-03 05:14:19.577006,60159.21828214128,30.2459,4071,3999,270.1503622362796,-25.03320201837462,270.26981641897675,-25.03186280296008,270.26827524120745,-24.92553466138214,270.14892429117447,-24.926872693218066,20230802,2023-08-03 05:14:19.577006,1.3737120241342833,5634,92,False,60159
41616045824,2023080200631,SDSSg_65mm~empty,g,270.2091574551819,-24.979378386147616,43.444294,28.000639,6.999431,63.44918,10.144633,0.03972883,0.021451246,68,-0.00265388,-0.0028855295,0.017156348,0.024162354,0.05319238,0.1048058,0.014775699,0.19025972,1136.1536,-24.979378386147616,0,1.5774327696437447,359.996779987598,2023-08-03 05:15:18.918996,60159.21896896986,30.0,2023-08-03 05:15:03.918996,60159.21879535875,30.2339,4071,3999,270.15016595541425,-25.03320830835307,270.26962595733835,-25.031858508693038,270.2680973202993,-24.925525240298825,270.1487405612111,-24.92687386699163,20230802,2023-08-03 05:15:03.918996,1.3773283536791106,5634,92,False,60159
41616046080,2023080200632,SDSSr_65mm~empty,r,270.2091997579592,-24.97931073057548,43.60371,27.837082,6.178667,41.115616,9.361596,0.017858287,0.009781967,105,0.002655846,0.004888326,0.01900187,0.018943232,0.0015342968,0.085639276,0.013797256,0.18433423,763.0162,-24.97931073057548,0,1.3923329401391908,359.99687160941,2023-08-03 05:16:03.295009,60159.219482581124,30.0,2023-08-03 05:15:48.295009,60159.219308970016,30.2454,4071,3999,270.15021995656,-25.033128466436704,270.2696677468588,-25.031794424960243,270.26812794647003,-24.925469780614847,270.1487833800258,-24.926802639930763,20230802,2023-08-03 05:15:48.295009,1.3809728384653177,5634,92,False,60159
41616046336,2023080200633,SDSSr_65mm~empty,r,270.2256217082159,-24.979354064242994,43.77148,27.843334,5.604257,41.38589,9.362838,0.018444048,0.010789332,126,0.0006541773,-0.0048927963,0.015437358,0.024409926,0.00018957273,0.084609814,0.015130114,0.22502859,843.40643,-24.979354064242994,0,1.2629575608727777,359.996786773843,2023-08-03 05:16:53.929500,60159.22006862846,30.0,2023-08-03 05:16:38.929500,60159.219895017355,30.2416,4071,3999,270.1666336536502,-25.03317175768504,270.2860989563097,-25.031833151479315,270.284558142583,-24.92551315019454,270.165196074209,-24.926850572924074,20230802,2023-08-03 05:16:38.929500,1.3848408096353295,5634,91,False,60159
