,index,exposure,spec_date_obs,spec_target_label,spec_filter_label,spec_airmass,spec_pressure,spec_temperature,spec_humidity,spec_hour_angle,spec_parallactic_angle,spec_camera_angle,spec_order,spec_header_target,spec_header_redshift,spec_header_grating,spec_header_rotangle,spec_header_d2ccd,spec_header_lshift,spec_header_parangle,spec_header_targetx,spec_header_targety,spec_header_lbda_ref,spec_header_pixshift,spec_header_psf_reg,spec_header_trace_r,spec_header_chi2_fit,spec_header_a2_fit,spec_header_am_fit,spec_header_meanfwhm,spec_header_version,spec_header_rebin,spec_header_date-obs,spec_header_exptime,spec_header_airmass,spec_header_dec,spec_header_ha,spec_header_outtemp,spec_header_outpress,spec_header_outhum,spec_header_filter,spec_header_cam_rot,spec_header_s_x0,spec_header_s_y0,spec_header_s_xmin,spec_header_s_xmax,spec_header_s_ymin,spec_header_s_ymax,spec_header_s_nx,spec_header_s_ny,spec_header_s_dec,spec_header_s_sat,spec_spectrogram_x0,spec_spectrogram_y0,spec_spectrogram_xmin,spec_spectrogram_xmax,spec_spectrogram_ymin,spec_spectrogram_ymax,spec_spectrogram_deg,spec_spectrogram_saturation,spec_spectrogram_Nx,spec_spectrogram_Ny,refhour,number,chi2_1,pwv_1,oz_1,grey_1,epwv_1,eoz_1,egrey_1,SNR_1,chi2_2,pwv_2,grey_2,epwv_2,egrey_2,SNR_2,chi2_3,pwv_3,grey_3,epwv_3,egrey_3,SNR_3,chi2_4,pwv_4,grey_4,epwv_4,egrey_4,SNR_4,pwv_avg,pwv_sig
10,30,2023022800179,2023-03-01T02:44:08.170498205Z,HD185975,empty,2.14427075031965,0,0,0,-177.3678195930385,-177.4314947798602,-1.192230778559008,1,HD185975,-6.4999999999999e-05,holo4_003,0.4846674048629864,187.381223237345,0.0,-177.4314947798602,150.1320575879286,875.3461976721206,597.2571590735706,0.03940308177393977,0.1465126083078201,246.6074659430597,5.55343305225184,1.0,2.14427075031965,6.89467546497936,2.4,2,2023-03-01T02:44:08.170498205Z,30.0,2.14427075031965,-87.4662556302063,-177.3678195930385,0,0,0,empty,-1.192230778559008,-417.0671083499849,83.34619767212067,567,1704,792,977,1137,185,2,22666.66666666667,-417.0671083499849,83.34619767212067,567,1704,792,977,2,22666.66666666667,1137,185,2.065,179,22.281440655142738,1.752346544250887,306.13822364001203,0.9921037103730063,0.04699765873179821,6.815341973766724,0.0008732698601880209,0.6008123287517979,17.019905482516286,1.5803832252877383,0.9816827248528589,0.061611202136617756,0.002271580536377671,0.9883063522446489,4.093199079113277,2.223189975930029,0.988190778621554,0.1336155816386086,0.0012007095111732995,0.0740374830910055,3.426964923167096,1.94152049166694,0.9895729201426562,0.13098385119317485,0.0011151490106901898,0.00622626681155943,1.7428308796231053,0.27235189168211454
11,31,2023022800180,2023-03-01T02:44:51.086993066Z,HD185975,empty,2.1442675907952,0,0,0,-177.1887610345195,-177.2567654282066,-1.191967171376973,1,HD185975,-6.4999999999999e-05,holo4_003,0.4802754945791575,187.4653500964556,0.0,-177.2567654282066,149.6192586164942,876.2846098537508,597.2571590735706,0.009641766138594477,0.04746516555508212,266.0225298121983,3.229318117211342,1.0,2.1442675907952,7.409171960280157,2.4,2,2023-03-01T02:44:51.086993066Z,30.0,2.1442675907952,-87.4662424661123,-177.1887610345195,0,0,0,empty,-1.191967171376973,-418.3853836536933,83.28460985375078,568,1704,793,978,1136,185,2,22666.66666666667,-418.3853836536933,83.28460985375078,568,1704,793,978,2,22666.66666666667,1136,185,2.0766666666666667,180,22.026137559133872,1.3702734563616534,313.9846716848275,1.001421033366581,0.03820540843107866,6.7386700290398505,0.0008690482095364484,0.7927487239190071,16.397627562952053,1.3640443961013857,1.0036632700887254,0.049507170295100475,0.0022211460321311842,0.6687932748646396,2.81806917983916,2.3601110325537578,1.003838986903112,0.11586152897256494,0.001038523902234888,0.043043656334430296,2.807345790278469,2.0903823032517965,0.999699996462583,0.12742464944810894,0.001059112997731484,0.018541721012158,1.4642754288393915,0.5507753348285911
12,38,2023022800218,2023-03-01T03:35:59.906996922Z,HD185975,empty,2.14045111486829,0,0,0,-164.3814469420785,-164.7578975798159,-13.886143433352,1,HD185975,-6.4999999999999e-05,holo4_003,0.4723298799682059,187.545174833485,0.0,-164.7578975798159,151.2642658893083,876.4859649917781,597.2571590735706,0.06475718931132911,2.052638639791482,175.5598682100147,5.920391669399542,1.0,2.14045111486829,7.590574188675883,2.4,2,2023-03-01T03:35:59.906996922Z,30.0,2.14045111486829,-87.4495362822652,-164.3814469420785,0,0,0,empty,-13.886143433352,-418.867628319518,83.48596499177812,571,1707,793,978,1136,185,2,22666.66666666667,-418.867628319518,83.48596499177812,571,1707,793,978,2,22666.66666666667,1136,185,2.9291666666666667,218,115.39519934973606,1.6546300240266798,267.06900280495705,0.9982277162104116,0.10169496791407873,15.402247153984945,0.0019886794971740495,1.246372825993001,38.648955451081115,1.385450219173916,0.9768262996969043,0.075879345880989,0.003339697853074873,0.789288633788707,17.583806923096912,0.9442282574052616,0.9849034421193379,0.17918172506000085,0.002137517146607631,0.18026563080681132,13.59487512796417,1.2214897559219773,0.9941914969070172,0.22092598154850973,0.0020697364101272676,0.20760265549833617,1.4131706244135234,0.2809446393193767
13,39,2023022800219,2023-03-01T03:36:42.817997046Z,HD185975,empty,2.14032165071645,0,0,0,-164.2083700506516,-164.5888944779088,-13.88002753796599,1,HD185975,-6.4999999999999e-05,holo4_003,0.4841312407642706,187.3855771779737,0.0,-164.5888944779088,152.0782354648309,876.3394196759219,597.2571590735706,0.005265089580794609,9.666071426682707,135.8173156526032,5.190561905407244,1.0,2.14032165071645,8.143712843379381,2.4,2,2023-03-01T03:36:42.817997046Z,30.0,2.14032165071645,-87.4496205051658,-164.2083700506516,0,0,0,empty,-13.88002753796599,-417.2710712164878,83.33941967592187,569,1706,793,978,1137,185,2,22666.66666666667,-417.2710712164878,83.33941967592187,569,1706,793,978,2,22666.66666666667,1137,185,2.9411111111111112,219,408.02441991231365,1.0035182261737523,235.63153603296647,0.9869910966459468,0.14928662275242816,28.66456709984295,0.003635548199154292,1.9666485818700008,116.63634301596285,0.8645743314018097,0.9696937814281609,0.08994333195292202,0.005412186023465266,0.8339211731912208,51.07560103924587,0.1859953068676912,0.9825433315170261,0.17799994447803857,0.003224142542623231,0.40259103735062257,53.74734748749202,0.13941824282921733,0.985171604477259,0.2502784060049477,0.003387885467470574,0.6022937993111953,0.7406934318206176,0.4340637086104842
14,42,2023022800250,2023-03-01T04:02:05.430998028Z,HD185975,empty,2.13491976421123,0,0,0,-157.8938573182765,-158.421908571887,-20.27097315542198,1,HD185975,-6.4999999999999e-05,holo4_003,0.5002724908098805,187.3025893258233,0.0,-158.421908571887,150.4340358109687,874.189505553843,597.2571590735706,0.1418831446146934,0.7104974114426785,228.9853202837265,7.677503642095333,1.0,2.13491976421123,6.50010676936124,2.4,2,2023-03-01T04:02:05.430998028Z,30.0,2.13491976421123,-87.4461897197567,-157.8938573182765,0,0,0,empty,-20.27097315542198,-417.9021364021434,83.18950555384298,568,1704,791,976,1136,185,2,22666.66666666667,-417.9021364021434,83.18950555384298,568,1704,791,976,2,22666.66666666667,1136,185,3.3641666666666667,250,48.61737668826494,1.6337188253341697,297.3722138308331,0.9938400895444668,0.06658282993601598,9.893860656785904,0.001271517468783806,0.7033380037163943,20.824073724909027,1.4324304848709468,0.9808939496854225,0.05479636650401162,0.0023959910724296782,1.5559828337225323,9.260407219859214,1.7750974559114299,0.9872619766614954,0.17310226729585393,0.0016734225097496862,0.0699061539765467,8.128708703628691,1.7569783056130068,0.9933947733094978,0.1886707490073235,0.001622849375872157,0.009560997364337052,1.5388005863811267,0.17589897548044386
15,43,2023022800251,2023-03-01T04:02:48.468506439Z,HD185975,empty,2.13472949969873,0,0,0,-157.7144141610085,-158.2465722464711,-20.270488549074,1,HD185975,-6.4999999999999e-05,holo4_003,0.5130117499372806,187.4137728131025,0.0,-158.2465722464711,149.4757540985956,875.2757384253865,597.2571590735706,0.06801171662725529,0.3628168930804319,253.754061009256,5.637371441563991,1.0,2.13472949969873,5.824791666622279,2.4,2,2023-03-01T04:02:48.468506439Z,30.0,2.13472949969873,-87.4461983095919,-157.7144141610085,0,0,0,empty,-20.270488549074,-417.667035938522,83.27573842538652,567,1704,792,977,1137,185,2,22666.66666666667,-417.667035938522,83.27573842538652,567,1704,792,977,2,22666.66666666667,1137,185,3.3761111111111113,251,33.86657573483891,1.7759030321881861,289.4175280039084,0.9966602711089382,0.05367885977332998,8.25387142802718,0.0010625200242044535,0.47212366836494785,16.024387265539485,1.587889458995809,0.9828799689160266,0.05737370152295258,0.00213318493035043,0.4716484689029103,7.45696562172746,1.9590758395556875,0.994067361691681,0.1578175770867127,0.0015282680843382737,0.06554687639525124,5.202720488799462,1.7885566697428752,0.9982880838806302,0.15301679856111847,0.001313985686253589,0.03506350874608948,1.708815958649387,0.14841873428866548
16,48,2023022800278,2023-03-01T04:20:41.847500046Z,HD185975,empty,2.12962435267226,0,0,0,-153.2567855000395,-153.8898940349636,-24.87395120964902,1,HD185975,-6.4999999999999e-05,holo4_003,0.4816507314065711,187.3523024617315,0.0,-153.8898940349636,148.9617528696631,878.2004655479335,597.2571590735706,0.1107232024380038,0.6814554983402091,210.778835323202,10.40835689662054,1.0,2.12962435267226,7.050859257841798,2.4,2,2023-03-01T04:20:41.847500046Z,30.0,2.12962435267226,-87.4446637219121,-153.2567855000395,0,0,0,empty,-24.87395120964902,-418.1123195803387,83.20046554793349,567,1703,795,980,1136,185,2,22666.66666666667,-418.1123195803387,83.20046554793349,567,1703,795,980,2,22666.66666666667,1136,185,3.674166666666667,278,50.41733119656168,1.899623123367184,297.2158195394084,0.9882091470419718,0.06742221301206604,10.124235538315062,0.00129079760941618,0.17079931222950503,24.74327585415708,1.6026651420349602,0.9677847909063783,0.07246410782509581,0.002640224941687599,1.240142397676864,10.98781879484432,1.875507789896966,0.9769598985968726,0.19248320462111373,0.0018251899438206753,0.08277112487942681,7.2482184312614075,1.7914660994745815,0.9853636039310847,0.1801993268269579,0.0015321166170001968,0.0445421287237292,1.7703354286784458,0.11867641281401559
17,49,2023022800279,2023-03-01T04:21:24.779498387Z,HD185975,empty,2.12939269088025,0,0,0,-153.0761896743856,-153.7133161363613,-24.87906812622498,1,HD185975,-6.4999999999999e-05,holo4_003,0.4971781731775121,187.3697602080838,0.0,-153.7133161363613,149.4266782889461,875.2915964086966,597.2571590735706,0.1225045521932002,0.5523953320893507,226.1107547420372,5.738810329351786,1.0,2.12939269088025,5.963284469607762,2.4,2,2023-03-01T04:21:24.779498387Z,30.0,2.12939269088025,-87.4446477109197,-153.0761896743856,0,0,0,empty,-24.87906812622498,-418.8261237449694,83.29159640869659,568,1704,792,977,1136,185,2,22666.66666666667,-418.8261237449694,83.29159640869659,568,1704,792,977,2,22666.66666666667,1136,185,3.686111111111111,279,42.806786372610055,1.791657824763589,293.4357510013965,1.004733905236129,0.06077715678122107,9.284761489522117,0.0012019292885811629,0.25608821412651783,19.55309172241496,1.5919510106949883,0.9905257711412174,0.06350374817738935,0.0023816243745637816,0.749681664045695,9.42931836937416,1.9297967438927661,1.0004009404347625,0.1778189704632545,0.0017075044174458848,0.010791700714326127,5.798870935402285,1.8402112304022682,1.0057719926597872,0.16129108082091675,0.0014058268836961844,0.006652093079237028,1.7181360603707434,0.14232946698448062
18,50,2023022800286,2023-03-01T04:25:10.396990902Z,HD185975,empty,2.1282240326694,0,0,0,-152.1471219790115,-152.8050727809625,-26.16386837283602,1,HD185975,-6.4999999999999e-05,holo4_003,0.4935782216572301,187.3871011639658,0.0,-152.8050727809625,145.5666732437431,877.4330807235353,597.2571590735706,0.1149120751559583,1.818915400163756,194.9390538458168,5.873326930409551,1.0,2.1282240326694,5.981538304276016,2.4,2,2023-03-01T04:25:10.396990902Z,30.0,2.1282240326694,-87.4435875834587,-152.1471219790115,0,0,0,empty,-26.16386837283602,-417.6489400607376,83.43308072353534,563,1700,794,979,1137,185,2,22666.66666666667,-417.6489400607376,83.43308072353534,563,1700,794,979,2,22666.66666666667,1137,185,3.7488888888888887,286,94.27700295796508,1.5580433462146173,295.6807738067304,0.990889388131321,0.08800570325496544,13.781676465012445,0.0017550556990783759,0.13404321720442552,46.59466802246133,1.4108194356054204,0.9799154265706618,0.07980162110431056,0.0035169997889112556,0.9732090165864127,13.602002237546202,1.376470785999831,0.9871035299023586,0.16709265837071094,0.0018684751408127938,0.05546697547668377,13.51403699846883,1.5678671619571702,0.9906032590593423,0.2227483953022403,0.0019742034953194273,0.057715604050879395,1.4720382615608962,0.08582094699712645
19,51,2023022800287,2023-03-01T04:25:53.298008229Z,HD185975,empty,2.12798368557587,0,0,0,-151.9669357423215,-152.6288629877245,-26.164672358156,1,HD185975,-6.4999999999999e-05,holo4_003,0.4995481733557207,187.3230618140371,0.0,-152.6288629877245,145.5946087347989,875.8532040209426,597.2571590735706,0.1233779930623974,0.2766941645411509,264.8050653314884,5.779689117348059,1.0,2.12798368557587,6.251037291391333,2.4,2,2023-03-01T04:25:53.298008229Z,30.0,2.12798368557587,-87.4435771306567,-151.9669357423215,0,0,0,empty,-26.164672358156,-418.485621324767,82.85320402094264,564,1700,793,978,1136,185,2,22666.66666666667,-418.485621324767,82.85320402094264,564,1700,793,978,2,22666.66666666667,1136,185,3.7608333333333333,287,32.349887736093244,1.8384682892225443,295.6999277629462,0.9976145487874203,0.05420425634336051,8.08505312655989,0.0010391905806983262,0.3295000797772851,14.919374589352214,1.5984158269394801,0.9815067942815583,0.05659754316773349,0.002088818034867216,0.5405244633223424,6.120903516746372,2.0503644463593815,0.9932933323546148,0.15765955754894712,0.001419452111332311,0.07463193351573096,6.1736404849787725,2.0567586419090307,0.9993314402385425,0.1767576601313778,0.0014544798928443027,0.006072850361312426,1.7564730451831918,0.2281714813305502
