,index,exposure,spec_date_obs,spec_target_label,spec_filter_label,spec_airmass,spec_pressure,spec_temperature,spec_humidity,spec_hour_angle,spec_parallactic_angle,spec_camera_angle,spec_order,spec_header_target,spec_header_redshift,spec_header_grating,spec_header_rotangle,spec_header_d2ccd,spec_header_lshift,spec_header_parangle,spec_header_targetx,spec_header_targety,spec_header_lbda_ref,spec_header_pixshift,spec_header_psf_reg,spec_header_trace_r,spec_header_chi2_fit,spec_header_a2_fit,spec_header_am_fit,spec_header_meanfwhm,spec_header_version,spec_header_rebin,spec_header_date-obs,spec_header_exptime,spec_header_airmass,spec_header_dec,spec_header_ha,spec_header_outtemp,spec_header_outpress,spec_header_outhum,spec_header_filter,spec_header_cam_rot,spec_header_s_x0,spec_header_s_y0,spec_header_s_xmin,spec_header_s_xmax,spec_header_s_ymin,spec_header_s_ymax,spec_header_s_nx,spec_header_s_ny,spec_header_s_dec,spec_header_s_sat,spec_spectrogram_x0,spec_spectrogram_y0,spec_spectrogram_xmin,spec_spectrogram_xmax,spec_spectrogram_ymin,spec_spectrogram_ymax,spec_spectrogram_deg,spec_spectrogram_saturation,spec_spectrogram_Nx,spec_spectrogram_Ny,refhour,number,chi2_1,pwv_1,oz_1,grey_1,epwv_1,eoz_1,egrey_1,SNR_1,chi2_2,pwv_2,grey_2,epwv_2,egrey_2,SNR_2,chi2_3,pwv_3,grey_3,epwv_3,egrey_3,SNR_3,chi2_4,pwv_4,grey_4,epwv_4,egrey_4,SNR_4,pwv_avg,pwv_sig
10,15,2023050900277,2023-05-10T00:56:23.693002176Z,HD185975,empty,2.10044075779482,0,0,0,-135.4933979714145,-136.4890443309051,-31.24290047249599,1,HD185975,-6.4999999999999e-05,holo4_003,0.4865184401784202,187.3964227879641,0.0,-136.4890443309051,148.1549313001331,862.3753155895621,597.2571590735706,0.07696608543062233,0.2303761414280481,260.7144851348746,7.820450614250335,1.0,2.10044075779482,6.218123849368721,2.4,2,2023-05-10T00:56:23.693002176Z,30.0,2.10044075779482,-87.4496233551816,-135.4933979714145,0,0,0,empty,-31.24290047249599,-417.1454939185171,83.37531558956215,565,1702,779,964,1137,185,2,22666.66666666667,-417.1454939185171,83.37531558956215,565,1702,779,964,2,22666.66666666667,1137,185,0.4672222222222222,277,28.292948016757737,5.004004061560164,332.514157139323,1.0102512962544226,0.0902414811914856,7.734791439228149,0.001008159588939278,0.5787546902633683,11.84465158998351,4.9948366186339666,1.0140801617257555,0.09102251832386078,0.0019180542043357683,0.21155969261052177,8.96641886312747,6.013963459348341,1.015445407623079,0.27010197422995913,0.0018630892725866484,0.13343622087592524,7.164908859432752,6.278489994732732,1.0201783320985183,0.24349579084987977,0.001647843114743894,0.059730507220701896,5.128909942969431,0.7311687831437721
11,16,2023050900282,2023-05-10T00:58:58.477495214Z,HD185975,empty,2.09916078948801,0,0,0,-134.8598912883525,-135.8673676071051,-33.151572511388,1,HD185975,-6.4999999999999e-05,holo4_003,0.4940411834947221,187.3800664695611,0.0,-135.8673676071051,151.9253040877953,878.1531800766556,597.2571590735706,0.1239768582420535,0.2946117067077233,250.007835710198,5.70822858592186,1.0,2.09916078948801,6.164471770701667,2.4,2,2023-05-10T00:58:58.477495214Z,30.0,2.09916078948801,-87.4491025658062,-134.8598912883525,0,0,0,empty,-33.151572511388,-418.4117333586263,83.15318007665563,570,1706,795,980,1136,185,2,22666.66666666667,-418.4117333586263,83.15318007665563,570,1706,795,980,2,22666.66666666667,1136,185,0.5102777777777778,282,28.128232318381084,5.167886462950296,321.1434471107521,1.0125649439555682,0.09084186046120335,7.740493605394431,0.0010118507632157873,0.2925539837724991,15.308570868588362,5.041734393726505,1.0105761323323985,0.1125828271504806,0.0022100152849826734,0.23156873261747765,10.857534060562491,6.148078802880088,1.0162654067403065,0.3042072796183955,0.0020847667935722596,0.09687199331014655,6.553556504953878,6.282525296964553,1.0248689262036863,0.2340043045707032,0.0015812143984109894,0.055940048309584274,5.259508874515388,0.6877389601037965
12,17,2023050900288,2023-05-10T01:04:30.566995570Z,HD185975,empty,2.09705531668781,0,0,0,-133.6549275817065,-134.6883180216503,-48.15966957959603,1,HD185975,-6.4999999999999e-05,holo4_003,0.4673779339109916,187.3383918402662,0.0,-134.6883180216503,139.6271075741582,870.2927042151777,597.2571590735706,0.003779068134030769,0.4102041029866065,205.9589524166177,4.10621590816722,1.0,2.09705531668781,10.02473510472654,2.4,2,2023-05-10T01:04:30.566995570Z,30.0,2.09705531668781,-87.4385258471671,-133.6549275817065,0,0,0,empty,-48.15966957959603,-417.5992294520115,83.2927042151777,557,1694,787,972,1137,185,2,22666.66666666667,-417.5992294520115,83.2927042151777,557,1694,787,972,2,22666.66666666667,1137,185,0.6025,288,39.40022888776381,4.151944218548612,360.5325660186167,1.0239021117533693,0.09766902737998877,9.240811918606848,0.0012127406119209613,1.453706439814099,18.15669998195209,4.221929653247355,1.034488532038544,0.10731924926249596,0.0024704364162357207,0.7503587924558189,11.248381362685828,5.244429528216371,1.0291893425463647,0.3044953503258329,0.0021786906305192046,0.031009547666056174,7.607356103100937,6.129234253875262,1.032442659382834,0.26930105813026395,0.0018240949137420092,0.03110614615865258,4.360628832901484,0.9964757316213538
13,18,2023050900292,2023-05-10T01:08:27.638507841Z,HD185975,empty,2.09422896195177,0,0,0,-132.5001485632735,-133.5500562150516,-33.14229813404199,1,HD185975,-6.4999999999999e-05,holo4_003,0.4781449596038304,187.778336496733,0.0,-133.5500562150516,157.9814997471626,869.1568563337293,597.2571590735706,0.9991731009013666,25.26751312712116,119.3943127415842,4.759588530761715,1.0,2.09422896195177,8.852067561670914,2.4,2,2023-05-10T01:08:27.638507841Z,30.0,2.09422896195177,-87.449011302023,-132.5001485632735,0,0,0,empty,-33.14229813404199,-416.9273925210577,83.15685633372925,576,1713,786,971,1137,185,2,22666.66666666667,-416.9273925210577,83.15685633372925,576,1713,786,971,2,22666.66666666667,1137,185,0.6683333333333333,292,1038.315679703348,1.1260329247250807,151.81749314589484,0.9797359514848824,0.20676007907693275,46.52662737035563,0.005663744921435119,0.6869762613271981,264.62878722897045,1.5447709875578477,0.9940607657484682,0.20052171298852883,0.008191838931948152,0.41809579523140833,138.43169977161247,0.22442723046138258,0.9981215524282656,0.18829585111059188,0.005057434482188082,0.6565596109240434,161.90884380406268,0.24705349403956747,0.9808627022764715,0.3073029170060489,0.005507397887237687,1.1012812915525834,0.8466368503897871,0.5727343302476745
14,19,2023050900297,2023-05-10T01:11:12.721497575Z,HD185975,empty,2.09285079390053,0,0,0,-131.8194667691205,-132.8821910704568,-36.11781546542198,1,HD185975,-6.4999999999999e-05,holo4_003,0.4752570990372779,187.3578695516427,0.0,-132.8821910704568,149.3434153721194,880.1693894494308,597.2571590735706,0.117535695814036,0.2755418056178701,232.0255598217345,4.765134431224802,1.0,2.09285079390053,7.019043549934568,2.4,2,2023-05-10T01:11:12.721497575Z,30.0,2.09285079390053,-87.4468230607013,-131.8194667691205,0,0,0,empty,-36.11781546542198,-417.8712350587485,83.16938944943081,567,1704,797,982,1137,185,2,22666.66666666667,-417.8712350587485,83.16938944943081,567,1704,797,982,2,22666.66666666667,1137,185,0.7141666666666666,297,26.517873362712784,4.92562828973566,322.55626283772403,1.0214002482629831,0.08321918330781011,7.535228198579634,0.000986963246808611,0.5763736731861306,14.192870952297675,4.829593495991387,1.0217603990425894,0.10098068103594729,0.0021458489010201484,0.36345665240345504,8.359468774203654,6.159717002364811,1.0266456899319438,0.2716449448268033,0.001857428824445346,0.12211255933678619,6.863861221028523,6.367790707437118,1.0337250069715338,0.24299998767967523,0.0016608481232613566,0.05887758487293799,5.041874812010575,0.8755285168617549
15,20,2023050900303,2023-05-10T01:17:26.011997870Z,HD185975,empty,2.09020929190358,0,0,0,-130.4554688307395,-131.5458672737244,-51.12673800262797,1,HD185975,-6.4999999999999e-05,holo4_003,0.4980207275133957,187.3454832770411,0.0,-131.5458672737244,134.7517306419668,872.8838321300113,597.2571590735706,0.1073135187618074,1.207118761651239,222.6837541683563,6.480275062081155,1.0,2.09020929190358,5.776065380335404,2.4,2,2023-05-10T01:17:26.011997870Z,30.0,2.09020929190358,-87.4367326707976,-130.4554688307395,0,0,0,empty,-51.12673800262797,-417.4949815011689,82.88383213001138,552,1689,790,975,1137,185,2,22666.66666666667,-417.4949815011689,82.88383213001138,552,1689,790,975,2,22666.66666666667,1137,185,0.8177777777777778,303,77.21184829364091,4.627999459261654,366.6174400170725,1.0175581811733967,0.1439316335834165,12.899316512881345,0.001673355166550445,2.196808535865993,37.45296828629817,4.600192315597547,1.0217582073430693,0.1628833879976301,0.0034288107308573187,1.5078583750550485,26.901569707453373,4.345188165012912,1.0112222829861306,0.37624464079701786,0.0029807485644413787,0.051235528292870834,19.71676171095635,5.750684917813623,1.023800243009974,0.381081491794954,0.002641476659078636,0.014880284088865985,4.674888701907377,0.5643177503389234
16,21,2023050900307,2023-05-10T01:21:37.418003231Z,HD185975,empty,2.08716113746942,0,0,0,-129.2218797659135,-130.3291818879509,-36.11727555741402,1,HD185975,-6.4999999999999e-05,holo4_003,0.4753480168385799,187.5986988809757,0.0,-130.3291818879509,158.1250785408462,867.586879507526,597.2571590735706,-0.9818129675189621,13.2300809047968,136.111122298222,5.564250306273471,1.0,2.08716113746942,8.075091804711427,2.4,2,2023-05-10T01:21:37.418003231Z,30.0,2.08716113746942,-87.4464172822591,-129.2218797659135,0,0,0,empty,-36.11727555741402,-419.590439525651,83.586879507526,578,1714,784,969,1136,185,2,22666.66666666667,-419.590439525651,83.586879507526,578,1714,784,969,2,22666.66666666667,1136,185,0.8877777777777778,307,544.4484102380585,2.503656994837836,192.48217863905788,0.9861205046859214,0.24632606752938743,33.72477304405832,0.004209392772753019,1.9588609149011493,192.91825715382495,2.8444369641438674,0.9875060677666286,0.23854419645793012,0.007205767380367655,0.17996785633333345,126.96964694191426,0.6646769412531722,0.9889531301487575,0.27683509943494494,0.004998991822214123,0.7184555593924679,108.06700079675494,1.319521941171573,0.9936042592461727,0.3906246728678697,0.004812118427984245,0.6412970988763936,2.02342872376622,0.9008835785174417
17,22,2023050900312,2023-05-10T01:24:37.920001023Z,HD185975,empty,2.08557520543608,0,0,0,-128.4906127134495,-129.6108670397576,-39.423231443014,1,HD185975,-6.4999999999999e-05,holo4_003,0.4712519776939915,187.3548891113932,0.0,-129.6108670397576,150.750001713261,881.1666359330402,597.2571590735706,0.1564594510344647,0.3769207095478013,226.3593264526891,5.076623603259603,1.0,2.08557520543608,6.93451545706012,2.4,2,2023-05-10T01:24:37.920001023Z,30.0,2.08557520543608,-87.4445054389538,-128.4906127134495,0,0,0,empty,-39.423231443014,-417.5081194930738,83.16663593304025,568,1705,798,983,1137,185,2,22666.66666666667,-417.5081194930738,83.16663593304025,568,1705,798,983,2,22666.66666666667,1137,185,0.9377777777777778,312,32.83022466908633,4.964533849854515,323.69306013464677,1.0183034085982876,0.09334293282185745,8.440129005621014,0.0011000851926051,0.6721405825504111,14.870048383944754,4.914930019243728,1.0195011239815566,0.1042939350413902,0.002211057180103222,0.45213129734042923,13.378663223938606,5.72225606062293,1.0207315324625499,0.32626178907795883,0.002304862062312316,0.040781229473397386,8.267219062238292,6.436652922138427,1.0314415631549736,0.2679487207010327,0.001816558637785625,0.03335195561210972,5.064790399356699,0.7659597552095961
18,23,2023050900318,2023-05-10T01:30:51.160504885Z,HD185975,empty,2.0827746701475,0,0,0,-127.1411578766455,-128.2875405772567,-54.43179977860302,1,HD185975,-6.4999999999999e-05,holo4_003,0.5023181607638456,187.3363157538452,0.0,-128.2875405772567,136.1175471879081,873.3152339123054,597.2571590735706,0.05814687114620224,0.5342567279676109,242.7267967768849,6.405272451762725,1.0,2.0827746701475,5.715494978181187,2.4,2,2023-05-10T01:30:51.160504885Z,30.0,2.0827746701475,-87.4349183122723,-127.1411578766455,0,0,0,empty,-54.43179977860302,-417.1366821762746,83.31523391230536,553,1690,790,975,1137,185,2,22666.66666666667,-417.1366821762746,83.31523391230536,553,1690,790,975,2,22666.66666666667,1137,185,1.041388888888889,318,40.29147301641515,5.020855597777481,360.25579016130274,1.0230611539669008,0.10687968071974518,9.335984847216524,0.001213580531589969,0.23702932915411828,16.32498533388703,4.889106185938115,1.019730961134789,0.10603739973410957,0.002248576688351225,0.2874671514360234,12.781558983916142,5.1889101256122085,1.0220910682083986,0.29227716417797117,0.002141399067956172,0.03219490820220596,10.25338171864654,6.0470833658255945,1.0293781104934183,0.2846362152946847,0.0019309956903487708,0.04769204572555591,5.035400167969288,0.5168853048841916
19,24,2023050900322,2023-05-10T01:35:05.055495756Z,HD185975,empty,2.07959946261938,0,0,0,-125.8845607429655,-127.0469575968906,-39.42098076077502,1,HD185975,-6.4999999999999e-05,holo4_003,0.4935198455973072,187.4691947774208,0.0,-127.0469575968906,159.128739633185,869.3220109658163,597.2571590735706,0.2216364063690971,3.038697720051606,190.2938871348451,5.78432693065195,1.0,2.07959946261938,6.049870938159653,2.4,2,2023-05-10T01:35:05.055495756Z,30.0,2.07959946261938,-87.4441965380392,-125.8845607429655,0,0,0,empty,-39.42098076077502,-417.2164900453083,83.32201096581626,576,1713,786,971,1137,185,2,22666.66666666667,-417.2164900453083,83.32201096581626,576,1713,786,971,2,22666.66666666667,1137,185,1.1119444444444444,322,163.8786489114728,4.088628728228544,285.1091729201951,0.9879340866220588,0.1972080579253433,18.976961641636898,0.002393479538675768,0.4006562790178907,61.360124972018305,4.310346158788749,0.9924398129804786,0.1953310275366986,0.004331299649400861,0.4705993928229937,48.567332070503866,2.7402516386601703,0.9854488467363606,0.3807851224962222,0.0036137581808122045,0.2670519310819609,32.77003021921274,4.193446632300194,0.9992444065957674,0.420413218305718,0.003179824747182868,0.08616428644341838,4.0437257463510985,0.6698066540465153
