,index,exposure,spec_date_obs,spec_target_label,spec_filter_label,spec_airmass,spec_pressure,spec_temperature,spec_humidity,spec_hour_angle,spec_parallactic_angle,spec_camera_angle,spec_order,spec_header_target,spec_header_redshift,spec_header_grating,spec_header_rotangle,spec_header_d2ccd,spec_header_lshift,spec_header_parangle,spec_header_targetx,spec_header_targety,spec_header_lbda_ref,spec_header_pixshift,spec_header_psf_reg,spec_header_trace_r,spec_header_chi2_fit,spec_header_a2_fit,spec_header_am_fit,spec_header_meanfwhm,spec_header_version,spec_header_rebin,spec_header_date-obs,spec_header_exptime,spec_header_airmass,spec_header_dec,spec_header_ha,spec_header_outtemp,spec_header_outpress,spec_header_outhum,spec_header_filter,spec_header_cam_rot,spec_header_s_x0,spec_header_s_y0,spec_header_s_xmin,spec_header_s_xmax,spec_header_s_ymin,spec_header_s_ymax,spec_header_s_nx,spec_header_s_ny,spec_header_s_dec,spec_header_s_sat,spec_spectrogram_x0,spec_spectrogram_y0,spec_spectrogram_xmin,spec_spectrogram_xmax,spec_spectrogram_ymin,spec_spectrogram_ymax,spec_spectrogram_deg,spec_spectrogram_saturation,spec_spectrogram_Nx,spec_spectrogram_Ny,refhour,number,chi2_1,pwv_1,oz_1,grey_1,epwv_1,eoz_1,egrey_1,SNR_1,chi2_2,pwv_2,grey_2,epwv_2,egrey_2,SNR_2,chi2_3,pwv_3,grey_3,epwv_3,egrey_3,SNR_3,chi2_4,pwv_4,grey_4,epwv_4,egrey_4,SNR_4,pwv_avg,pwv_sig
10,20,2023030100269,2023-03-02T01:12:04.491991232Z,HD185975,empty,2.13026734558137,0,0,0,-199.5799636221195,160.8821623225605,20.17997854689696,1,HD185975,-6.4999999999999e-05,holo4_003,0.5121275715962949,187.3908398652245,0.0,160.8821623225605,149.5600964011849,875.3807077251322,597.2571590735706,0.07326315909461655,0.2639748185333033,266.0015336599313,6.260640973674211,1.0,2.13026734558137,5.837941072611878,2.4,2,2023-03-02T01:12:04.491991232Z,30.0,2.13026734558137,-87.4903887201849,-199.5799636221195,0,0,0,empty,20.17997854689696,-417.5365497254302,82.38070772513218,568,1705,793,978,1137,185,2,22666.66666666667,-417.5365497254302,82.38070772513218,568,1705,793,978,2,22666.66666666667,1137,185,0.8177777777777778,269,29.18121312881238,3.8431718920846163,290.85953562482615,1.0061428745050456,0.0781550426119925,7.893333733184939,0.001039795027036466,0.6019508480808421,13.471672345501332,3.7911770492009955,1.000898227112865,0.08506387728515272,0.002114249172613786,0.2348234636963536,7.399707109012406,4.255215846804605,1.0113910061060383,0.2171197603084884,0.0017041632085845557,0.06912249538654788,5.190289367886356,3.9673536698928724,1.0167703216175576,0.1835005099964665,0.0014061029804318071,0.0038999261971360793,3.8580316323896766,0.20880430745049294
11,21,2023030100270,2023-03-02T01:12:47.528999643Z,HD185975,empty,2.13047316410031,0,0,0,-199.4001373794105,161.0578820386353,20.18009448166299,1,HD185975,-6.4999999999999e-05,holo4_003,0.5009324902971399,187.3761966937364,0.0,161.0578820386353,150.7158475431756,875.7284541718767,597.2571590735706,0.07082556597001298,0.2301441817408506,241.7545274260622,4.078305308866795,1.0,2.13047316410031,6.628984911267715,2.4,2,2023-03-02T01:12:47.528999643Z,30.0,2.13047316410031,-87.4903706462978,-199.4001373794105,0,0,0,empty,20.18009448166299,-418.539512035141,82.72845417187669,569,1705,793,978,1136,185,2,22666.66666666667,-418.539512035141,82.72845417187669,569,1705,793,978,2,22666.66666666667,1136,185,0.8297222222222222,270,24.145346971174394,3.3235688204248746,302.2234159825352,1.0070099591649042,0.06390092611526614,7.292852385465609,0.0009476040933343833,0.7369693501566927,12.137480299054683,3.321207279300843,1.009141831997683,0.0727506230898563,0.0019879551874070244,0.5494244557681838,6.224515739808482,4.262857902744904,1.0111134228774155,0.20590367749767818,0.001587831051686714,0.001501799968872194,4.503836913239963,4.121571022307767,1.0128214129861042,0.18234425429731135,0.0013516337790885594,0.026699296134728174,3.4173309916053802,0.5542790116711371
12,22,2023030100277,2023-03-02T01:16:32.527504311Z,HD185975,empty,2.13158949443214,0,0,0,-198.4538190338955,161.9826737674113,19.04242783757104,1,HD185975,-6.4999999999999e-05,holo4_003,0.4942518640548209,187.4035443746927,0.0,161.9826737674113,150.225580796611,877.2862985876669,597.2571590735706,0.08062273466518048,0.2437109260979577,252.1593957360285,5.064851421802272,1.0,2.13158949443214,6.590651942600114,2.4,2,2023-03-02T01:16:32.527504311Z,30.0,2.13158949443214,-87.4893885421596,-198.4538190338955,0,0,0,empty,19.04242783757104,-417.1096465922387,83.28629858766695,567,1704,794,979,1137,185,2,22666.66666666667,-417.1096465922387,83.28629858766695,567,1704,794,979,2,22666.66666666667,1137,185,0.8922222222222222,277,34.2458095887869,3.7274058208644245,293.92432774475105,1.0004174226118272,0.08587647412665596,8.558899538193227,0.0011229523108611163,0.31615579342790895,11.218615441756652,3.6575191774990152,0.9989336996215346,0.07823006195816415,0.001933366241533774,0.29818506815344403,5.882697463300594,4.290162712686849,1.0014406668583946,0.19738912117147353,0.001516380331257385,0.05778613317024927,4.289740065362336,4.024196365204139,1.00411333290532,0.17675396859542164,0.0013023457251655811,0.01756002396423988,3.762518819908486,0.29964189581325557
13,23,2023030100278,2023-03-02T01:17:15.613496085Z,HD185975,empty,2.13178524810358,0,0,0,-198.2738917040805,162.1584661755112,19.04252905364001,1,HD185975,-6.4999999999999e-05,holo4_003,0.5259272453896664,187.4165198729807,0.0,162.1584661755112,150.7638978204223,875.7224972784916,597.2571590735706,0.0506950074132611,0.4206660853120511,268.6384222533592,5.532105456847064,1.0,2.13178524810358,5.433543366287823,2.4,2,2023-03-02T01:17:15.613496085Z,30.0,2.13178524810358,-87.4893803384334,-198.2738917040805,0,0,0,empty,19.04252905364001,-418.4598120987585,82.7224972784916,569,1705,793,978,1136,185,2,22666.66666666667,-418.4598120987585,82.7224972784916,569,1705,793,978,2,22666.66666666667,1136,185,0.9041666666666667,278,44.858081104382016,3.773028272904357,270.7763171177802,1.0034594870232596,0.09494234175804654,9.80291600573,0.001281453143370313,0.6007860373996871,16.167931742657817,3.706215747420793,0.9985678513940933,0.0916690089314073,0.0022748414683824735,0.22384496181095323,9.901855738783079,4.06778021413406,1.0062381410055774,0.24734363140664503,0.0019144881328236384,0.06806854104505214,5.611154778586593,3.8053605940629396,1.0126971723522338,0.18707845679524174,0.0014330060624416544,0.008730260276543137,3.7649908958574603,0.1555877576314695
14,27,2023030100303,2023-03-02T01:35:36.732490719Z,HD185975,empty,2.13659260135206,0,0,0,-193.6079104376355,166.7168273368825,14.78110109919601,1,HD185975,-6.4999999999999e-05,holo4_003,0.4986403271963649,187.3266140402583,0.0,166.7168273368825,141.6164267281347,874.9363762817668,597.2571590735706,0.1625091762541779,0.6914328356023587,210.5005816823056,4.179102449154416,1.0,2.13659260135206,7.176038647849588,2.4,2,2023-03-02T01:35:36.732490719Z,30.0,2.13659260135206,-87.4830215834759,-193.6079104376355,0,0,0,empty,14.78110109919601,-417.7207597433442,82.93637628176677,559,1696,792,977,1137,185,2,22666.66666666667,-417.7207597433442,82.93637628176677,559,1696,792,977,2,22666.66666666667,1137,185,1.21,303,44.717262232954006,3.060271127385817,326.70100773454664,1.0037116185873303,0.08587791737351232,9.750994532109868,0.0012761211678793468,0.6810202069681004,19.390916376727102,3.0443808539579895,1.0037728107582022,0.09039326025578717,0.0024716341982695656,0.6252506662622819,9.600893999933211,2.923159882998182,1.0025133508226898,0.2041503789849633,0.0017975067798374565,0.039167813064921515,8.247651850073515,3.5449194168303872,1.0052681872872782,0.2297074759454902,0.001760098500385182,0.0367877882874724,3.0733986798490758,0.24795053354233995
15,32,2023030100333,2023-03-02T01:55:37.803998219Z,HD185975,empty,2.14045811494175,0,0,0,-188.5378805900415,171.6669543746829,9.508899825159972,1,HD185975,-6.4999999999999e-05,holo4_003,0.5106813538291061,187.3318380643896,0.0,171.6669543746829,151.7962108601612,871.507765202328,597.2571590735706,0.1027880579987825,0.6655604397222067,234.4835817267798,9.165289757837915,1.0,2.14045811494175,7.291312474641648,2.4,2,2023-03-02T01:55:37.803998219Z,30.0,2.14045811494175,-87.4812460913009,-188.5378805900415,0,0,0,empty,9.508899825159972,-418.4037354741125,82.5077652023279,570,1706,789,974,1136,185,2,22666.66666666667,-418.4037354741125,82.5077652023279,570,1706,789,974,2,22666.66666666667,1136,185,1.5438888888888889,333,65.05889908520689,2.908114400874561,337.71589493547793,0.9880304060838929,0.0983740211760449,11.76694951642019,0.001517518522773574,3.519468679789728,33.375595555274685,3.125959577011824,1.0071569510335265,0.11926814018317636,0.003227565558650005,1.955189487902673,12.247610793543641,3.7800294449098324,0.9865800815468743,0.25700961099749603,0.002051276717447103,0.022928219977077616,9.113880665158723,3.8701287752506826,0.9876875655959328,0.24041592953181526,0.0018002361985414307,0.003145090926584248,3.127252302344542,0.5064599053362037
16,33,2023030100334,2023-03-02T01:56:20.754497692Z,HD185975,empty,2.14056338640106,0,0,0,-188.3567795939465,171.8437358411799,9.503176959630025,1,HD185975,-6.4999999999999e-05,holo4_003,0.4978925678672071,187.3431818600955,0.0,171.8437358411799,151.4482926813327,870.806261851965,597.2571590735706,0.1230798624246672,0.6868707142771375,225.0129814176115,6.177658908464855,1.0,2.14056338640106,7.184535568846337,2.4,2,2023-03-02T01:56:20.754497692Z,30.0,2.14056338640106,-87.4812474856168,-188.3567795939465,0,0,0,empty,9.503176959630025,-417.7762631972932,82.80626185196502,569,1706,788,973,1137,185,2,22666.66666666667,-417.7762631972932,82.80626185196502,569,1706,788,973,2,22666.66666666667,1137,185,1.5555555555555556,334,48.25572484155515,3.331403288255884,319.4870493328492,0.991311957272435,0.0919331709431914,10.177338525451669,0.0013155485640847296,1.4221486019334084,20.0941171743067,3.344840147566478,0.9969192726890926,0.09292127002818058,0.002512798544996231,0.7979720207930783,13.723074588791357,3.8190916174728207,0.9861062171309609,0.2756305700324938,0.0021936496050899285,0.059494075906362014,9.399398253051558,3.979485400847336,0.9912618447228723,0.24540330640424893,0.0018586700904721957,0.010970915397142494,3.402402463128948,0.35882059283124557
17,34,2023030100348,2023-03-02T02:07:31.698991424Z,HD185975,empty,2.14248879630288,0,0,0,-185.5709539365525,174.5636214812137,6.802207910923983,1,HD185975,-6.4999999999999e-05,holo4_003,0.4904399076046604,187.1607397946102,0.0,174.5636214812137,148.8830548720071,878.8923392241563,597.2571590735706,0.0,0.8858802101411087,193.192884960068,9.718113815640297,1.0,2.14248879630288,8.28912550659814,2.4,2,2023-03-02T02:07:31.698991424Z,30.0,2.14248879630288,-87.4674127701626,-185.5709539365525,0,0,0,empty,6.802207910923983,-417.837632199411,82.89233922415633,566,1703,796,981,1137,185,2,22666.66666666667,-417.837632199411,82.89233922415633,566,1703,796,981,2,22666.66666666667,1137,185,1.7419444444444445,348,52.238308154924674,3.359842364528229,323.8923567321761,0.9893909384208769,0.09508291477226204,10.571502097566684,0.0013671756208318128,0.5279678879131673,23.918690141878287,3.2767574871326466,0.9866811908199976,0.10203401964215833,0.002726927137777488,0.6027353090667112,14.518542825856203,3.2606419898533194,0.9835169423471611,0.26254189802709815,0.002211069446913218,0.007858931425087002,12.865412257403417,3.673060017001277,0.9898582555741154,0.2886482883755465,0.002163785540142078,0.03208525873254577,3.3355668001915446,0.17575781413860658
18,35,2023030100349,2023-03-02T02:08:14.656491179Z,HD185975,empty,2.14256602020938,0,0,0,-185.3912757675945,174.7389696592718,6.802207204275987,1,HD185975,-6.4999999999999e-05,holo4_003,0.4872309300400746,187.2518196641793,0.0,174.7389696592718,148.5951646209619,880.1190088168084,597.2571590735706,0.1193072051141445,1.201745487368308,180.1975400111355,11.82061593860661,1.0,2.14256602020938,8.55259749235877,2.4,2,2023-03-02T02:08:14.656491179Z,30.0,2.14256602020938,-87.467416439765,-185.3912757675945,0,0,0,empty,6.802207204275987,-417.6800674150772,83.11900881680842,566,1703,797,982,1137,185,2,22666.66666666667,-417.6800674150772,83.11900881680842,566,1703,797,982,2,22666.66666666667,1137,185,1.7538888888888888,349,62.747156135585634,3.493715993600892,329.83011688826855,0.9844092763843635,0.10529430872302714,11.597712754281645,0.0014934254345708561,0.43200935605290375,28.797904144840597,3.470881694047849,0.9820126804666959,0.11146723385701389,0.002972728436800818,0.666963178987157,20.325981123548637,3.015069932238763,0.9796806889304573,0.30204590596595104,0.0025645879064666653,0.08725973858407636,18.451776181402664,3.4410536918345898,0.9845309647734667,0.32489136723832174,0.0025213342880777605,0.04496930459288454,3.4540373347688496,0.22063492690079972
19,38,2023030100371,2023-03-02T02:24:08.591507786Z,HD185975,empty,2.14394452387193,0,0,0,-181.4077708423575,178.6262794423597,2.737151878464999,1,HD185975,-6.4999999999999e-05,holo4_003,0.4926168907269591,187.3291049152948,0.0,178.6262794423597,150.0059611576803,874.7551241650905,597.2571590735706,0.0915095830092576,0.1635639160904914,241.4356518555751,4.772132207754054,1.0,2.14394452387193,7.103877627597901,2.4,2,2023-03-02T02:24:08.591507786Z,30.0,2.14394452387193,-87.4672177077434,-181.4077708423575,0,0,0,empty,2.737151878464999,-417.2619952589254,82.75512416509049,567,1704,792,977,1137,185,2,22666.66666666667,-417.2619952589254,82.75512416509049,567,1704,792,977,2,22666.66666666667,1137,185,2.0188888888888887,371,22.01201243135712,3.7127108323053806,328.781080737312,0.9992813986088308,0.0680633507513914,6.8493832079067865,0.000899167193734724,0.4066968687380973,12.27019799011538,3.468782536203004,0.9907229118599888,0.07360430480636067,0.0019804972889938786,0.6152753841828302,4.532379190263327,4.22721288290599,0.9938617889991342,0.17379824301767438,0.0013378239471894115,0.06059167087557706,4.1800724191031655,3.9279289614666983,0.9981068273542564,0.1676857520406794,0.001266737899667276,0.002884198102935516,3.669356708999626,0.3241036482793746
