,index,exposure,spec_date_obs,spec_target_label,spec_filter_label,spec_airmass,spec_pressure,spec_temperature,spec_humidity,spec_hour_angle,spec_parallactic_angle,spec_camera_angle,spec_order,spec_header_target,spec_header_redshift,spec_header_grating,spec_header_rotangle,spec_header_d2ccd,spec_header_lshift,spec_header_parangle,spec_header_targetx,spec_header_targety,spec_header_lbda_ref,spec_header_pixshift,spec_header_psf_reg,spec_header_trace_r,spec_header_chi2_fit,spec_header_a2_fit,spec_header_am_fit,spec_header_meanfwhm,spec_header_version,spec_header_rebin,spec_header_date-obs,spec_header_exptime,spec_header_airmass,spec_header_dec,spec_header_ha,spec_header_outtemp,spec_header_outpress,spec_header_outhum,spec_header_filter,spec_header_cam_rot,spec_header_s_x0,spec_header_s_y0,spec_header_s_xmin,spec_header_s_xmax,spec_header_s_ymin,spec_header_s_ymax,spec_header_s_nx,spec_header_s_ny,spec_header_s_dec,spec_header_s_sat,spec_spectrogram_x0,spec_spectrogram_y0,spec_spectrogram_xmin,spec_spectrogram_xmax,spec_spectrogram_ymin,spec_spectrogram_ymax,spec_spectrogram_deg,spec_spectrogram_saturation,spec_spectrogram_Nx,spec_spectrogram_Ny,me_az_rms,me_el_rms,me_rot_rms,me_image_az_rms,me_image_el_rms,me_image_rot_rms,number,chi2_1,pwv_1,oz_1,grey_1,epwv_1,eoz_1,egrey_1,SNR_1,chi2_2,pwv_2,grey_2,epwv_2,egrey_2,SNR_2,chi2_3,pwv_3,grey_3,epwv_3,egrey_3,SNR_3,chi2_4,pwv_4,grey_4,epwv_4,egrey_4,SNR_4,pwv_avg,pwv_sig
10,64,2022092900533,2022-09-30T04:27:28.111504469Z,HD185975,empty,1.89545284288275,0,0,0,-302.6762904539158,58.58524311417288,122.670346207793,1,HD185975,-6.4999999999999e-05,holo4_003,0.4821673480690171,187.390486152179,0.0,58.58524311417288,157.2712363023571,869.1657211275061,597.2571590735706,0.07494332965777421,0.1702403486322563,316.4817965386063,7.102729789069019,1.0,1.89545284288275,4.611156254595936,2.4,2,2022-09-30T04:27:28.111504469Z,30.0,1.89545284288275,-87.5140709333172,-302.6762904539158,0,0,0,empty,122.670346207793,-416.9994441482619,83.16572112750615,574,1711,786,971,1137,185,2,22666.66666666667,-416.9994441482619,83.16572112750615,574,1711,786,971,2,22666.66666666667,1137,185,0.0079625583521732,0.0102165582869623,0.0837907766138306,0.0067704696309292,0.0102165582869623,0.0001137441615888,533,54.10348907456173,3.417015405817316,363.6173059996678,1.0167944807527327,0.08676367483493815,10.583923606184964,0.0012345890738711999,1.857461015510553,19.8519756295862,3.609187057121291,1.030989683163487,0.09114724120837928,0.00221607639590756,0.8321888137664577,9.515451692973066,4.67340584754218,1.0254163126570985,0.23300571640685205,0.001653105753042221,0.07383617899411964,4.038938511085009,4.743286253976292,1.0236593379513939,0.15786297667702281,0.001066574870926744,0.01545346556067166,3.736153974947813,0.7090004451112449
11,65,2022092900534,2022-09-30T04:28:10.934009942Z,HD185975,empty,1.89580596431407,0,0,0,-302.4973475407453,58.76649975176247,122.670401058265,1,HD185975,-6.4999999999999e-05,holo4_003,0.4807897167075544,187.3326572267061,0.0,58.76649975176247,158.0437786402499,868.8296214283093,597.2571590735706,0.08780974593456253,0.3166831819738747,277.6877717819301,8.031975913203414,1.0,1.89580596431407,4.815884910139,2.4,2,2022-09-30T04:28:10.934009942Z,30.0,1.89580596431407,-87.5140641007025,-302.4973475407453,0,0,0,empty,122.670401058265,-417.3031497004989,83.82962142830934,575,1712,785,970,1137,185,2,22666.66666666667,-417.3031497004989,83.82962142830934,575,1712,785,970,2,22666.66666666667,1137,185,0.0125926490983878,0.0119540080315859,0.1286395725772919,0.0107081539323187,0.0119540080315859,0.0001746254292091,534,47.83080380396166,3.7547991537727077,347.8357523849291,1.0082826200157677,0.08885050936382105,9.88479883425075,0.0011556932303447881,1.237640059281005,19.228266010267088,3.751593502990334,1.0114504367129002,0.09073564706273293,0.0021571368578171485,0.8116824999249657,11.907505130615581,4.536809641675933,1.01027072489367,0.25906790947897024,0.0018345343292591693,0.06229331352075493,6.254681140784512,4.597524226317145,1.0142866187322943,0.1964473851483296,0.001309017011275392,0.0496228213708619,3.869350500556348,0.5006813860825471
12,68,2022092900556,2022-09-30T04:42:38.349500374Z,HD185975,empty,1.90328886919843,0,0,0,-298.8086345762663,62.49934889356842,118.621906475465,1,HD185975,-6.4999999999999e-05,holo4_003,0.4850166364221628,187.3522179232453,0.0,62.49934889356842,157.2662727222339,868.8537716038194,597.2571590735706,0.1236719932040804,0.2590448722968473,285.4678320642988,7.064334451468191,1.0,1.90328886919843,4.778714030937097,2.4,2,2022-09-30T04:42:38.349500374Z,30.0,1.90328886919843,-87.5148840882054,-298.8086345762663,0,0,0,empty,118.621906475465,-417.2319254675601,83.85377160381942,574,1711,785,970,1137,185,2,22666.66666666667,-417.2319254675601,83.85377160381942,574,1711,785,970,2,22666.66666666667,1137,185,0.0070302428358701,0.0081539126749334,0.0988576332398574,0.0059871959635336,0.0081539126749334,0.000134197092615,556,38.205128946701926,3.670646527299563,331.31205724192824,1.0091468717844505,0.07889995281137809,8.823652638783386,0.0010329859498143426,0.41114252285868913,15.588711585231415,3.6441033733838273,1.0095447087765785,0.08106998670687687,0.0019279014931952532,0.2931950050855085,10.945925209967218,4.231266321026247,1.013348204311143,0.23519492867586259,0.0017297063866405682,0.154261772376402,8.721121085448699,5.233821433886763,1.023056054613106,0.23490609573985954,0.001552097723864922,0.06631625667206487,3.7692863755520265,0.7719600071906261
13,69,2022092900557,2022-09-30T04:43:21.159508479Z,HD185975,empty,1.90366073069945,0,0,0,-298.6299361138526,62.68005912866233,118.622153278358,1,HD185975,-6.4999999999999e-05,holo4_003,0.467033270400691,187.3358153558803,0.0,62.68005912866233,157.3783072992623,869.0527514727411,597.2571590735706,0.1145060210103923,0.4756773802171348,242.5749704217491,9.432737621900154,1.0,1.90366073069945,5.239926505026369,2.4,2,2022-09-30T04:43:21.159508479Z,30.0,1.90366073069945,-87.5148816584607,-298.6299361138526,0,0,0,empty,118.622153278358,-417.0810546220674,84.05275147274105,574,1711,785,970,1137,185,2,22666.66666666667,-417.0810546220674,84.05275147274105,574,1711,785,970,2,22666.66666666667,1137,185,0.0075346064345312,0.0056233915345667,0.0964246023568878,0.0064172094983362,0.0056233915345667,0.0001308943059708,557,49.38897848065624,4.087230017352285,327.97063594972684,1.0019204203856475,0.09701371352949838,10.04975165410548,0.0011705397644407008,0.5564473320462602,18.767227940850205,3.831209491420341,0.9912954614901454,0.08968484183793028,0.0021024727877167726,0.1397804749918099,14.898125894096829,4.379619766043121,1.0000463359690288,0.2731131799561329,0.0019949164165433786,0.2171176130472065,10.706293201527084,5.010506901340625,1.0119694324770794,0.26181455013534005,0.001715641639102897,0.04963994809647449,4.031381760129062,0.5298923749004206
14,80,2022092900622,2022-09-30T05:26:22.446503734Z,HD185975,empty,1.92788181920554,0,0,0,-287.6854192341754,73.72012376610071,107.548010385556,1,HD185975,-6.4999999999999e-05,holo4_003,0.4802825889503952,187.4475317966071,0.0,73.72012376610071,149.1523423477685,893.437801791964,597.2571590735706,0.01515337322807807,0.3980498824485357,241.2483879325877,5.728555002331917,1.0,1.92788181920554,5.717460312215152,2.4,2,2022-09-30T05:26:22.446503734Z,30.0,1.92788181920554,-87.5161829236627,-287.6854192341754,0,0,0,empty,107.548010385556,-418.9658927488702,83.43780179196405,568,1704,810,995,1136,185,2,22666.66666666667,-418.9658927488702,83.43780179196405,568,1704,810,995,2,22666.66666666667,1136,185,0.0102945463556027,0.0085202961322483,0.1103295892385835,0.0088094553368687,0.0085202961322483,0.0001497700240233,622,51.09868014877995,3.962396501601455,361.15691675168796,1.0147367442873974,0.09586752091517495,10.237446090673258,0.0012217671861555956,1.4559287224113069,22.48204235373537,3.8259632817960005,1.014458140027174,0.10040784728239477,0.002395248728507584,1.114199263788741,13.764832641990216,4.740560789528231,1.0074239123702315,0.29822931314650625,0.002043432476874819,0.008493462781394286,8.910274614180892,4.87089441881251,1.0185074144145516,0.2393457127362026,0.0016189887138379274,0.02059374566526367,4.009188265198862,0.5729755946379993
15,81,2022092900623,2022-09-30T05:27:05.351998312Z,HD185975,empty,1.92830268450201,0,0,0,-287.5062940453791,73.90037835678174,107.548235221604,1,HD185975,-6.4999999999999e-05,holo4_003,0.4632188697306228,187.530411563364,0.0,73.90037835678174,149.3336255222874,893.1217139179912,597.2571590735706,0.002133451454223055,0.3208115532823633,233.0963060273505,4.259408876122038,1.0,1.92830268450201,6.390156412842009,2.4,2,2022-09-30T05:27:05.351998312Z,30.0,1.92830268450201,-87.5161848355936,-287.5062940453791,0,0,0,empty,107.548235221604,-417.7240234087593,84.12171391799123,567,1704,809,994,1137,185,2,22666.66666666667,-417.7240234087593,84.12171391799123,567,1704,809,994,2,22666.66666666667,1137,185,0.007793643506338,0.0085667228813507,0.0882995121172777,0.0066698675384055,0.0085667228813507,0.0001198646722273,623,46.56604410974041,4.2337525175345085,357.025982184993,1.0168008078012754,0.09982043488723406,9.809279431390175,0.001176770160216017,0.6458212263042395,17.770561849858797,3.9720975600675814,1.009527384927074,0.09116792365276964,0.002169826027175691,0.8074843917609847,11.48007155046069,4.648720145266042,1.007125157609343,0.27508154986895983,0.0019021370284923024,0.04838504788228345,6.353555953179358,4.7589527434276,1.0177354327705315,0.21069760144772826,0.0014285466821051087,0.028664119966578475,4.178505237726071,0.38848351234980116
16,88,2022092900682,2022-09-30T06:08:20.860999432Z,HD185975,empty,1.9539154386164,0,0,0,-277.0812314400665,84.36907428322682,96.96262426722899,1,HD185975,-6.4999999999999e-05,holo4_003,0.4957757121959826,187.3126488702766,0.0,84.36907428322682,152.2519780009959,889.9446112788537,597.2571590735706,0.03369196547735148,0.9368876194913286,237.4926524633233,11.92888922624092,1.0,1.9539154386164,4.973472839811735,2.4,2,2022-09-30T06:08:20.860999432Z,30.0,1.9539154386164,-87.5114331829942,-277.0812314400665,0,0,0,empty,96.96262426722899,-417.9355908076221,82.94461127885374,570,1707,807,992,1137,185,2,22666.66666666667,-417.9355908076221,82.94461127885374,570,1707,807,992,2,22666.66666666667,1137,185,0.0071321591712259,0.006167922353788,0.1142338485480864,0.0061329282711213,0.006167922353788,0.0001550699713413,682,172.98899001399,2.39959733431952,395.50673388982176,1.0088347984600665,0.13348733343706218,18.395086899978885,0.002202589344644637,11.49199187087074,159.29558294128555,2.740455753480724,1.0480755314929475,0.21131019211971097,0.0061836241291740295,6.62097682469219,22.920980945001585,4.158611060851777,1.0024986812251884,0.32920663391772315,0.0024491830891811522,0.12517470271251707,12.508133764453635,4.633880755749561,1.0083399576043022,0.26677867146419576,0.0018244544512166024,0.08100152094647278,2.9424358773268224,1.0811495627302965
17,89,2022092900683,2022-09-30T06:09:03.672004623Z,HD185975,empty,1.95436670294852,0,0,0,-276.9023807495385,84.54819629824246,96.9627642179,1,HD185975,-6.4999999999999e-05,holo4_003,0.4783081285936546,187.4660558200726,0.0,84.54819629824246,151.4370718596969,890.6239498727555,597.2571590735706,0.01010185738086361,1.097741290273714,203.6101501303686,8.761745859560932,1.0,1.95436670294852,5.490147335266309,2.4,2,2022-09-30T06:09:03.672004623Z,30.0,1.95436670294852,-87.5114366084014,-276.9023807495385,0,0,0,empty,96.9627642179,-417.6111153796617,83.62394987275552,569,1706,807,992,1137,185,2,22666.66666666667,-417.6111153796617,83.62394987275552,569,1706,807,992,2,22666.66666666667,1137,185,0.0064068303170004,0.0147297378847235,0.091982122453205,0.0055096732450913,0.0147297378847235,0.0001248637358718,683,101.61467303675641,3.4120089389490422,373.13574277738275,1.0147746959351343,0.12112259086024217,14.112395222873722,0.0016982116411561783,4.677121265682731,56.92645801510517,3.4925981098282137,1.0275780791401707,0.14089469294569615,0.003744956013183651,2.9197843989332566,25.22583377084819,3.908542664793381,1.0093130556106347,0.3259748595472697,0.0025576005448575433,0.11894901743863598,18.58838090476384,4.577795054384744,1.0149390746369131,0.3249558200059155,0.0022471892921846833,0.032625845265722334,3.5558941543730107,0.5462032052769178
18,96,2022092900742,2022-09-30T06:51:48.734991075Z,HD185975,empty,1.98273237380954,0,0,0,-265.8698305617345,95.56697695444852,86.095967219139,1,HD185975,-6.4999999999999e-05,holo4_003,0.5036102955879673,187.4381669537833,0.0,95.56697695444852,142.1608194700902,888.8867593981515,597.2571590735706,0.07748565011587945,0.1408477780029383,296.487779685899,6.438490175423846,1.0,1.98273237380954,5.218406212363647,2.4,2,2022-09-30T06:51:48.734991075Z,30.0,1.98273237380954,-87.5168945826078,-265.8698305617345,0,0,0,empty,86.095967219139,-416.960811110655,82.88675939815157,559,1696,806,991,1137,185,2,22666.66666666667,-416.960811110655,82.88675939815157,559,1696,806,991,2,22666.66666666667,1137,185,0.0082941140900686,0.011195715885943,0.1167895655248406,0.0071685193492777,0.011195715885943,0.0001585393016963,742,39.45719155893202,3.786767769798227,370.99565959738106,1.0085596633404892,0.08096838996199927,8.73877380570499,0.0010605603825244226,1.73345097327092,20.686529569208844,3.8678580556792435,1.018930006416811,0.0934080263514908,0.002271434677097207,0.9393857422215679,7.451724015139192,5.031691021190909,1.0125145516342275,0.21583544024483034,0.001495777093994709,0.05092647685892789,5.533438678022699,5.047120087364958,1.0139229961248646,0.1880579723693995,0.001264611181285337,0.02170396537702385,4.012888642749554,0.738200089359121
19,97,2022092900743,2022-09-30T06:52:31.722003335Z,HD185975,empty,1.98320494261668,0,0,0,-265.6901453468125,95.7460510766359,86.095885300762,1,HD185975,-6.4999999999999e-05,holo4_003,0.486684458925789,187.3971268033777,0.0,95.7460510766359,141.2377385854915,889.4933893544941,597.2571590735706,0.1180802363234565,1.553951643061191,197.6246070792757,12.33682646192347,1.0,1.98320494261668,5.47943605208663,2.4,2,2022-09-30T06:52:31.722003335Z,30.0,1.98320494261668,-87.516892530726,-265.6901453468125,0,0,0,empty,86.095885300762,-417.0376098843294,83.49338935449406,558,1695,806,991,1137,185,2,22666.66666666667,-417.0376098843294,83.49338935449406,558,1695,806,991,2,22666.66666666667,1137,185,0.0078335263156317,0.0103290726393621,0.1025835838649585,0.0067709878565978,0.0103290726393621,0.0001392549897619,743,126.3980863472328,4.054420670942863,346.02186225740945,0.9999950236338504,0.15496706008965896,15.54246182408142,0.0018823159295288177,1.8560486262581477,47.478126706034686,3.8846115481903154,0.9958871170051214,0.14030187437599495,0.003353909648910176,1.9075278091829138,32.83693853337402,3.625490297422882,0.9862918381949115,0.3489236394472151,0.002791316363974856,0.13873752907101294,22.520657300659924,4.430976507507006,0.9997375780990009,0.33778647871109474,0.002415197187093866,0.08807928470553732,3.973545540245433,0.2936135144941003
