,index,exposure,spec_date_obs,spec_target_label,spec_filter_label,spec_airmass,spec_pressure,spec_temperature,spec_humidity,spec_hour_angle,spec_parallactic_angle,spec_camera_angle,spec_order,spec_header_target,spec_header_redshift,spec_header_grating,spec_header_rotangle,spec_header_d2ccd,spec_header_lshift,spec_header_parangle,spec_header_targetx,spec_header_targety,spec_header_lbda_ref,spec_header_pixshift,spec_header_psf_reg,spec_header_trace_r,spec_header_chi2_fit,spec_header_a2_fit,spec_header_am_fit,spec_header_meanfwhm,spec_header_version,spec_header_rebin,spec_header_date-obs,spec_header_exptime,spec_header_airmass,spec_header_dec,spec_header_ha,spec_header_outtemp,spec_header_outpress,spec_header_outhum,spec_header_filter,spec_header_cam_rot,spec_header_s_x0,spec_header_s_y0,spec_header_s_xmin,spec_header_s_xmax,spec_header_s_ymin,spec_header_s_ymax,spec_header_s_nx,spec_header_s_ny,spec_header_s_dec,spec_header_s_sat,spec_spectrogram_x0,spec_spectrogram_y0,spec_spectrogram_xmin,spec_spectrogram_xmax,spec_spectrogram_ymin,spec_spectrogram_ymax,spec_spectrogram_deg,spec_spectrogram_saturation,spec_spectrogram_Nx,spec_spectrogram_Ny,number,chi2_1,pwv_1,oz_1,grey_1,epwv_1,eoz_1,egrey_1,SNR_1,chi2_2,pwv_2,grey_2,epwv_2,egrey_2,SNR_2,chi2_3,pwv_3,grey_3,epwv_3,egrey_3,SNR_3,chi2_4,pwv_4,grey_4,epwv_4,egrey_4,SNR_4,pwv_avg,pwv_sig
10,30,2023022800179,2023-03-01T02:44:08.170498205Z,HD185975,empty,2.14427075031965,0,0,0,-177.3678195930385,-177.4314947798602,-1.192230778559008,1,HD185975,-6.4999999999999e-05,holo4_003,0.4846674048629864,187.381223237345,0.0,-177.4314947798602,150.1320575879286,875.3461976721206,597.2571590735706,0.03940308177393977,0.1465126083078201,246.6074659430597,5.55343305225184,1.0,2.14427075031965,6.89467546497936,2.4,2,2023-03-01T02:44:08.170498205Z,30.0,2.14427075031965,-87.4662556302063,-177.3678195930385,0,0,0,empty,-1.192230778559008,-417.0671083499849,83.34619767212067,567,1704,792,977,1137,185,2,22666.66666666667,-417.0671083499849,83.34619767212067,567,1704,792,977,2,22666.66666666667,1137,185,179,22.281440655142777,1.7523465407869867,306.1382257957984,0.9921037105397336,0.04699765969280932,6.815342036612883,0.0008732699457228942,0.6008123074504338,17.019905482516315,1.5803832432988554,0.9816827252547625,0.06161120236853445,0.002271580566128769,0.9883063641254257,4.093199079113301,2.2231898391364298,0.9881907777476606,0.1336155841122592,0.0012007095189536104,0.07403747101448548,3.426964923167113,1.9415203997461812,0.9895729195680291,0.1309838416602552,0.0011151488918022668,0.0062262653200247636,1.742830868776537,0.272351817122312
11,31,2023022800180,2023-03-01T02:44:51.086993066Z,HD185975,empty,2.1442675907952,0,0,0,-177.1887610345195,-177.2567654282066,-1.191967171376973,1,HD185975,-6.4999999999999e-05,holo4_003,0.4802754945791575,187.4653500964556,0.0,-177.2567654282066,149.6192586164942,876.2846098537508,597.2571590735706,0.009641766138594477,0.04746516555508212,266.0225298121983,3.229318117211342,1.0,2.1442675907952,7.409171960280157,2.4,2,2023-03-01T02:44:51.086993066Z,30.0,2.1442675907952,-87.4662424661123,-177.1887610345195,0,0,0,empty,-1.191967171376973,-418.3853836536933,83.28460985375078,568,1704,793,978,1136,185,2,22666.66666666667,-418.3853836536933,83.28460985375078,568,1704,793,978,2,22666.66666666667,1136,185,180,22.02613755913388,1.370273431486201,313.98466747204606,1.0014210328728232,0.0382054084471444,6.7386700905311425,0.0008690483375736008,0.7927487037792973,16.397627562952092,1.3640443999269003,1.0036632701965889,0.04950716978581793,0.00222114601466363,0.6687932763669484,2.818069179839183,2.3601111321870474,1.003838987539003,0.11586153181046212,0.001038523983329311,0.043043661158766566,2.8073457902784864,2.0903824515840363,0.9996999973795727,0.1274246876253906,0.0010591132462188652,0.01854171916230013,1.4642754076171154,0.5507754311740503
12,38,2023022800218,2023-03-01T03:35:59.906996922Z,HD185975,empty,2.14045111486829,0,0,0,-164.3814469420785,-164.7578975798159,-13.886143433352,1,HD185975,-6.4999999999999e-05,holo4_003,0.4723298799682059,187.545174833485,0.0,-164.7578975798159,151.2642658893083,876.4859649917781,597.2571590735706,0.06475718931132911,2.052638639791482,175.5598682100147,5.920391669399542,1.0,2.14045111486829,7.590574188675883,2.4,2,2023-03-01T03:35:59.906996922Z,30.0,2.14045111486829,-87.4495362822652,-164.3814469420785,0,0,0,empty,-13.886143433352,-418.867628319518,83.48596499177812,571,1707,793,978,1136,185,2,22666.66666666667,-418.867628319518,83.48596499177812,571,1707,793,978,2,22666.66666666667,1136,185,218,115.39519934973598,1.6546299028975042,267.0689780339014,0.9982277135601224,0.10169496423882049,15.402247354358996,0.001988679764423518,1.2463730288218047,38.64895545108109,1.3854501825965766,0.9768262986036821,0.07587934831007209,0.003339697936724841,0.7892886010532284,17.583806923096276,0.9442277940761692,0.9849034391311642,0.17918163549428015,0.002137516620973458,0.18026566624562787,13.594875127960314,1.2214903781951771,0.9941915008794161,0.22092588659398402,0.002069736206266739,0.2076026352749761,1.4131705134571564,0.28094465727541945
13,39,2023022800219,2023-03-01T03:36:42.817997046Z,HD185975,empty,2.14032165071645,0,0,0,-164.2083700506516,-164.5888944779088,-13.88002753796599,1,HD185975,-6.4999999999999e-05,holo4_003,0.4841312407642706,187.3855771779737,0.0,-164.5888944779088,152.0782354648309,876.3394196759219,597.2571590735706,0.005265089580794609,9.666071426682707,135.8173156526032,5.190561905407244,1.0,2.14032165071645,8.143712843379381,2.4,2,2023-03-01T03:36:42.817997046Z,30.0,2.14032165071645,-87.4496205051658,-164.2083700506516,0,0,0,empty,-13.88002753796599,-417.2710712164878,83.33941967592187,569,1706,793,978,1137,185,2,22666.66666666667,-417.2710712164878,83.33941967592187,569,1706,793,978,2,22666.66666666667,1137,185,219,408.0244199123275,1.0035198104804,235.63175410965533,0.9869911231752463,0.14928661452481454,28.66456426242018,0.003635548143597852,1.966642081130574,116.63634301596257,0.8645742250656147,0.9696937781118335,0.08994333663815113,0.00541218602449791,0.8339209481507758,51.07560103925251,0.18599492736842393,0.9825433290512626,0.17799995802914878,0.0032241426111705427,0.40259107279992146,53.74734748749326,0.13941778664221835,0.9851716012455496,0.2502785316315974,0.003387885892656232,0.6022938796541591,0.7406936664866466,0.43406432404152373
14,42,2023022800250,2023-03-01T04:02:05.430998028Z,HD185975,empty,2.13491976421123,0,0,0,-157.8938573182765,-158.421908571887,-20.27097315542198,1,HD185975,-6.4999999999999e-05,holo4_003,0.5002724908098805,187.3025893258233,0.0,-158.421908571887,150.4340358109687,874.189505553843,597.2571590735706,0.1418831446146934,0.7104974114426785,228.9853202837265,7.677503642095333,1.0,2.13491976421123,6.50010676936124,2.4,2,2023-03-01T04:02:05.430998028Z,30.0,2.13491976421123,-87.4461897197567,-157.8938573182765,0,0,0,empty,-20.27097315542198,-417.9021364021434,83.18950555384298,568,1704,791,976,1136,185,2,22666.66666666667,-417.9021364021434,83.18950555384298,568,1704,791,976,2,22666.66666666667,1136,185,250,48.61737668826501,1.6337188089523509,297.3722042143535,0.9938400886450022,0.06658282984371695,9.893860834866556,0.0012715174634244436,0.7033380546880239,20.824073724909077,1.4324304886036814,0.9808939497876581,0.054796366549328054,0.002395991111656218,1.555982837691321,9.260407219859264,1.7750973509692967,0.9872619760167118,0.17310226753474053,0.0016734224404826494,0.06990614599472166,8.12870870362824,1.756978665518956,0.9933947754768481,0.18867072755849942,0.0016228494188720729,0.00956099649219004,1.5388005954867685,0.1758990433319331
15,43,2023022800251,2023-03-01T04:02:48.468506439Z,HD185975,empty,2.13472949969873,0,0,0,-157.7144141610085,-158.2465722464711,-20.270488549074,1,HD185975,-6.4999999999999e-05,holo4_003,0.5130117499372806,187.4137728131025,0.0,-158.2465722464711,149.4757540985956,875.2757384253865,597.2571590735706,0.06801171662725529,0.3628168930804319,253.754061009256,5.637371441563991,1.0,2.13472949969873,5.824791666622279,2.4,2,2023-03-01T04:02:48.468506439Z,30.0,2.13472949969873,-87.4461983095919,-157.7144141610085,0,0,0,empty,-20.270488549074,-417.667035938522,83.27573842538652,567,1704,792,977,1137,185,2,22666.66666666667,-417.667035938522,83.27573842538652,567,1704,792,977,2,22666.66666666667,1137,185,251,33.86657573483898,1.7759029641089825,289.41752804611195,0.9966602707728766,0.05367886147921216,8.253871542318183,0.0010625200507729117,0.4721238921555902,16.02438726553949,1.5878894618266044,0.9828799689509173,0.05737370152003702,0.002133184938203198,0.47164847531516674,7.456965621727449,1.9590758921984488,0.994067362061826,0.15781758572286472,0.0015282682474472985,0.06554688808335836,5.202720488799499,1.7885567463696357,0.9982880843486946,0.1530167662123982,0.0013139853657934673,0.03506350790338715,1.7088159334020647,0.14841877024677383
16,48,2023022800278,2023-03-01T04:20:41.847500046Z,HD185975,empty,2.12962435267226,0,0,0,-153.2567855000395,-153.8898940349636,-24.87395120964902,1,HD185975,-6.4999999999999e-05,holo4_003,0.4816507314065711,187.3523024617315,0.0,-153.8898940349636,148.9617528696631,878.2004655479335,597.2571590735706,0.1107232024380038,0.6814554983402091,210.778835323202,10.40835689662054,1.0,2.12962435267226,7.050859257841798,2.4,2,2023-03-01T04:20:41.847500046Z,30.0,2.12962435267226,-87.4446637219121,-153.2567855000395,0,0,0,empty,-24.87395120964902,-418.1123195803387,83.20046554793349,567,1703,795,980,1136,185,2,22666.66666666667,-418.1123195803387,83.20046554793349,567,1703,795,980,2,22666.66666666667,1136,185,278,50.41733119656182,1.8996231235508216,297.21580022800435,0.9882091454527623,0.06742221203245247,10.124235397956708,0.0012907975791957027,0.17079911100140782,24.743275854157044,1.6026651211205392,0.9677847904170754,0.07246410740546207,0.0026402249606896607,1.2401423790487043,10.987818794844381,1.8755078572255823,0.9769598990347872,0.19248321820803027,0.0018251901374424558,0.08277113550344016,7.248218431261359,1.791465816392119,0.9853636022383494,0.18019933881175204,0.0015321168193139915,0.04454212994210115,1.770335405454482,0.11867642686852523
17,49,2023022800279,2023-03-01T04:21:24.779498387Z,HD185975,empty,2.12939269088025,0,0,0,-153.0761896743856,-153.7133161363613,-24.87906812622498,1,HD185975,-6.4999999999999e-05,holo4_003,0.4971781731775121,187.3697602080838,0.0,-153.7133161363613,149.4266782889461,875.2915964086966,597.2571590735706,0.1225045521932002,0.5523953320893507,226.1107547420372,5.738810329351786,1.0,2.12939269088025,5.963284469607762,2.4,2,2023-03-01T04:21:24.779498387Z,30.0,2.12939269088025,-87.4446477109197,-153.0761896743856,0,0,0,empty,-24.87906812622498,-418.8261237449694,83.29159640869659,568,1704,792,977,1136,185,2,22666.66666666667,-418.8261237449694,83.29159640869659,568,1704,792,977,2,22666.66666666667,1136,185,279,42.806786372609984,1.7916577816056087,293.43576270674305,1.00473390599747,0.06077715733154433,9.284761537524991,0.0012019292999837338,0.2560884906018646,19.55309172241503,1.591951034364022,0.9905257716298083,0.0635037465776088,0.002381624333548757,0.7496816962182057,9.429318369374156,1.9297968491861888,1.000400941142208,0.17781895672430575,0.0017075042663786649,0.01079171868156997,5.7988709354021895,1.8402111152492788,1.0057719919553518,0.16129109294755992,0.0014058270217890468,0.006652093094944104,1.7181360459011323,0.14232947776308472
18,50,2023022800286,2023-03-01T04:25:10.396990902Z,HD185975,empty,2.1282240326694,0,0,0,-152.1471219790115,-152.8050727809625,-26.16386837283602,1,HD185975,-6.4999999999999e-05,holo4_003,0.4935782216572301,187.3871011639658,0.0,-152.8050727809625,145.5666732437431,877.4330807235353,597.2571590735706,0.1149120751559583,1.818915400163756,194.9390538458168,5.873326930409551,1.0,2.1282240326694,5.981538304276016,2.4,2,2023-03-01T04:25:10.396990902Z,30.0,2.1282240326694,-87.4435875834587,-152.1471219790115,0,0,0,empty,-26.16386837283602,-417.6489400607376,83.43308072353534,563,1700,794,979,1137,185,2,22666.66666666667,-417.6489400607376,83.43308072353534,563,1700,794,979,2,22666.66666666667,1137,185,286,94.27700295796566,1.5580432835576226,295.68074052554346,0.9908893851674222,0.08800570270368206,13.781676380222226,0.0017550556940588047,0.13404303157802533,46.59466802246107,1.410819295640634,0.9799154231444175,0.07980162292276194,0.0035169997980855575,0.9732087379922566,13.602002237546246,1.3764706340502257,0.9871035289373816,0.16709273496500401,0.001868475533841982,0.0554669917831457,13.5140369984692,1.5678677173071922,0.9906032623483954,0.2227484434674911,0.0019742039209223023,0.0577156045339462,1.472038198898085,0.08582115816162493
19,51,2023022800287,2023-03-01T04:25:53.298008229Z,HD185975,empty,2.12798368557587,0,0,0,-151.9669357423215,-152.6288629877245,-26.164672358156,1,HD185975,-6.4999999999999e-05,holo4_003,0.4995481733557207,187.3230618140371,0.0,-152.6288629877245,145.5946087347989,875.8532040209426,597.2571590735706,0.1233779930623974,0.2766941645411509,264.8050653314884,5.779689117348059,1.0,2.12798368557587,6.251037291391333,2.4,2,2023-03-01T04:25:53.298008229Z,30.0,2.12798368557587,-87.4435771306567,-151.9669357423215,0,0,0,empty,-26.164672358156,-418.485621324767,82.85320402094264,564,1700,793,978,1136,185,2,22666.66666666667,-418.485621324767,82.85320402094264,564,1700,793,978,2,22666.66666666667,1136,185,287,32.34988773609329,1.8384683050203081,295.69993643399573,0.9976145495753181,0.05420425512595939,8.08505306894491,0.0010391905757703465,0.3295001078125229,14.91937458935221,1.5984158349457371,0.9815067944708986,0.056597543322460336,0.0020888180072708208,0.5405244693073805,6.120903516746416,2.050364311320699,0.9932933315234638,0.15765956018828148,0.0014194522061458646,0.07463192197991392,6.173640484978938,2.056759099278866,0.9993314429395715,0.17675760794640805,0.001454479789448575,0.006072853945528268,1.7564730781385207,0.22817156965249855
