,index,exposure,spec_date_obs,spec_target_label,spec_filter_label,spec_airmass,spec_pressure,spec_temperature,spec_humidity,spec_hour_angle,spec_parallactic_angle,spec_camera_angle,spec_order,spec_header_target,spec_header_redshift,spec_header_grating,spec_header_rotangle,spec_header_d2ccd,spec_header_lshift,spec_header_parangle,spec_header_targetx,spec_header_targety,spec_header_lbda_ref,spec_header_pixshift,spec_header_psf_reg,spec_header_trace_r,spec_header_chi2_fit,spec_header_a2_fit,spec_header_am_fit,spec_header_meanfwhm,spec_header_version,spec_header_rebin,spec_header_date-obs,spec_header_exptime,spec_header_airmass,spec_header_dec,spec_header_ha,spec_header_outtemp,spec_header_outpress,spec_header_outhum,spec_header_filter,spec_header_cam_rot,spec_header_s_x0,spec_header_s_y0,spec_header_s_xmin,spec_header_s_xmax,spec_header_s_ymin,spec_header_s_ymax,spec_header_s_nx,spec_header_s_ny,spec_header_s_dec,spec_header_s_sat,spec_spectrogram_x0,spec_spectrogram_y0,spec_spectrogram_xmin,spec_spectrogram_xmax,spec_spectrogram_ymin,spec_spectrogram_ymax,spec_spectrogram_deg,spec_spectrogram_saturation,spec_spectrogram_Nx,spec_spectrogram_Ny,number,chi2_1,pwv_1,oz_1,grey_1,epwv_1,eoz_1,egrey_1,SNR_1,chi2_2,pwv_2,grey_2,epwv_2,egrey_2,SNR_2,chi2_3,pwv_3,grey_3,epwv_3,egrey_3,SNR_3,chi2_4,pwv_4,grey_4,epwv_4,egrey_4,SNR_4,pwv_avg,pwv_sig
10,32,2023011700447,2023-01-18T05:51:01.846003241Z,HD185975,empty,2.14363577927756,0,0,0,-171.7722044671125,-171.9706713263581,-6.615871211150022,1,HD185975,-6.4999999999999e-05,holo4_003,0.4894669768157553,187.2361889475081,0.0,-171.9706713263581,145.3557211934974,874.0719287551356,597.2571590735706,0.1531212127731818,0.5678714043968383,206.9306073126284,7.083305609193867,1.0,2.14363577927756,7.432905062613328,2.4,2,2023-01-18T05:51:01.846003241Z,30.0,2.14363577927756,-87.4672454933633,-171.7722044671125,0,0,0,empty,-6.615871211150022,-418.000686341197,83.07192875513552,563,1699,791,976,1136,185,2,22666.66666666667,-418.000686341197,83.07192875513552,563,1699,791,976,2,22666.66666666667,1136,185,447,41.86228472366805,4.2526587069758985,324.73210583404887,0.9911707643609518,0.10428539433012074,10.099311530376525,0.0013116595137036763,0.07298127115802999,14.387611099029336,4.011399589749419,0.9835089348218131,0.10095618186199384,0.002275546391461341,0.29259607222633555,10.800979618813939,4.349196901906692,0.9828548660211212,0.2734936522722823,0.00209218909551504,0.03881490374263554,7.8181323738338,4.648085874626916,0.9924871375200102,0.25714358830699147,0.0018286214070982643,0.029861827311544513,4.177620168966865,0.26647542974467225
11,33,2023011700448,2023-01-18T05:51:44.664005800Z,HD185975,empty,2.14357886213531,0,0,0,-171.5930080706305,-171.795771510249,-6.616029375695007,1,HD185975,-6.4999999999999e-05,holo4_003,0.5117765905952565,187.2864814192609,0.0,-171.795771510249,145.5366670363849,873.5605549477395,597.2571590735706,0.1484962251431519,0.540365358889998,235.0145599822253,5.151829042619036,1.0,2.14357886213531,6.29455560803882,2.4,2,2023-01-18T05:51:44.664005800Z,30.0,2.14357886213531,-87.4672573352073,-171.5930080706305,0,0,0,empty,-6.616029375695007,-417.7775308054349,82.56055494773959,563,1700,791,976,1137,185,2,22666.66666666667,-417.7775308054349,82.56055494773959,563,1700,791,976,2,22666.66666666667,1137,185,448,38.14265274468708,4.057166710964681,344.0696776076255,0.9955646838832094,0.10214217251984814,9.577301182186464,0.0012554130159072288,1.404213663741374,19.1214442254181,4.001073081327168,0.9984193662535077,0.11582477766070884,0.0026257237156025338,0.9688232423680609,11.929248948106865,4.550608081468346,0.9915163438600715,0.2992560260306676,0.002219217148992465,0.07502715215515826,7.479943114412011,4.44726664209413,0.9977498726833084,0.23707590228185255,0.001753950863155295,0.031148197928883518,4.098648422473019,0.29027740008496855
12,44,2023011700505,2023-01-18T06:27:07.798498169Z,HD185975,empty,2.13908917006622,0,0,0,-162.7671226494385,-163.1801396076156,-15.45064780472899,1,HD185975,-6.4999999999999e-05,holo4_003,0.5127619796432245,187.3202664123703,0.0,-163.1801396076156,147.1089769569423,874.839289726848,597.2571590735706,0.06572483525333718,0.07989139416674024,248.1913850670839,2.142682061489873,1.0,2.13908917006622,8.121848251500484,2.4,2,2023-01-18T06:27:07.798498169Z,30.0,2.13908917006622,-87.4588889892469,-162.7671226494385,0,0,0,empty,-15.45064780472899,-417.0012548835722,82.83928972684808,564,1701,792,977,1137,185,2,22666.66666666667,-417.0012548835722,82.83928972684808,564,1701,792,977,2,22666.66666666667,1137,185,505,23.80299213105394,3.1539318020586067,350.6549296250576,1.007043862071909,0.06978975076824173,7.688680183819694,0.0010088768054896265,1.0787387955239558,12.05198961303893,3.3959101454256895,1.0253193981565587,0.07835365397259925,0.0021634142247409106,0.5170618003667611,4.072634638873942,3.5262530356049884,1.010122448071944,0.17617912786397616,0.0014119519204171592,0.01943304226497231,2.1437538806089496,4.674123782513101,1.0119632960932368,0.14203228686106326,0.0010296104815067176,0.004204427238794027,3.4356447719384935,0.6369813880760518
13,45,2023011700506,2023-01-18T06:27:50.712504687Z,HD185975,empty,2.13894595385774,0,0,0,-162.5886499306535,-163.0058364921467,-15.44955947948199,1,HD185975,-6.4999999999999e-05,holo4_003,0.4950059076696393,187.2925369276739,0.0,-163.0058364921467,147.2072614645826,875.1928496421918,597.2571590735706,0.1373452079266811,0.2426260902944943,233.7256241147962,2.919140483752983,1.0,2.13894595385774,8.002024008516646,2.4,2,2023-01-18T06:27:50.712504687Z,30.0,2.13894595385774,-87.4588904480345,-162.5886499306535,0,0,0,empty,-15.44955947948199,-417.0752477689998,83.19284964219185,564,1701,792,977,1137,185,2,22666.66666666667,-417.0752477689998,83.19284964219185,564,1701,792,977,2,22666.66666666667,1137,185,506,19.698298091862664,3.9670884451568766,327.5342117427953,1.002824066474992,0.06805743639728501,6.943397394665576,0.0009135945965838702,0.49551100953123517,8.94729167628433,3.9497905310548833,1.0029750458385067,0.07435067912878307,0.0018456067924895875,0.45448519631585516,6.149399297761383,3.4726038810079287,0.9993355874897168,0.20015001732566814,0.0016656585072875704,0.02337543827913454,4.290284557339481,4.775971673581604,1.0061697419037807,0.19816806643524792,0.0014251952772595345,0.018638800380485696,3.9785480180279236,0.4724463649687903
14,50,2023011700543,2023-01-18T06:59:45.267494537Z,HD185975,empty,2.13130061734089,0,0,0,-154.6468533571535,-155.2473541815683,-23.44733447639999,1,HD185975,-6.4999999999999e-05,holo4_003,0.4869992503154364,187.2598471080529,0.0,-155.2473541815683,148.2222126078307,871.7880897867077,597.2571590735706,0.09976183266963348,0.1954339455775392,225.9216221479781,3.732112598927944,1.0,2.13130061734089,8.140777894730634,2.4,2,2023-01-18T06:59:45.267494537Z,30.0,2.13130061734089,-87.4515918790349,-154.6468533571535,0,0,0,empty,-23.44733447639999,-418.0333314400103,82.78808978670767,566,1702,789,974,1136,185,2,22666.66666666667,-418.0333314400103,82.78808978670767,566,1702,789,974,2,22666.66666666667,1136,185,543,19.8430451603146,3.7690181455165668,323.2373026311334,0.9974895487835561,0.06817821534888567,6.985315357124128,0.0009092195571482884,0.6014774286113892,8.393634859810035,3.7281026645548807,0.9994986630223275,0.07154126343994889,0.0017680382707090225,0.4049458717554882,4.345177714232129,4.8393491037123475,1.0004399605348795,0.191972109065464,0.0014115312158850056,0.07159836948812688,3.7578198955314983,4.768467325377211,1.0038718894986425,0.18353120792561473,0.0013145147577218116,0.018504323169792034,3.8775483154480983,0.6619875827602557
15,51,2023011700544,2023-01-18T07:00:28.097509318Z,HD185975,empty,2.13108348987917,0,0,0,-154.4672904033485,-155.0718133703012,-23.44391117914699,1,HD185975,-6.4999999999999e-05,holo4_003,0.5002102931195106,187.2735909014373,0.0,-155.0718133703012,147.5170348006731,873.2726404271854,597.2571590735706,0.1322696946513403,0.7387542629936363,216.3781582091146,7.223366250881285,1.0,2.13108348987917,6.388336653608843,2.4,2,2023-01-18T07:00:28.097509318Z,30.0,2.13108348987917,-87.4515817048677,-154.4672904033485,0,0,0,empty,-23.44391117914699,-417.8269270555077,83.27264042718535,565,1702,790,975,1137,185,2,22666.66666666667,-417.8269270555077,83.27264042718535,565,1702,790,975,2,22666.66666666667,1137,185,544,43.056303928196265,3.934732077310878,318.2199848502643,1.0044155048240768,0.09712525329219172,10.216219984311012,0.0013328795246212324,0.19713124439124938,14.055374100402421,3.7236459482885955,0.9950110726159641,0.09113548364693504,0.002242958302386025,0.3055041631327804,13.40230734424495,3.7967429678199096,0.9964465716342862,0.2837186253800152,0.00230827585040132,0.014824340614344966,11.249069650082328,4.2321031503725175,1.0081300655302863,0.290024604969072,0.0021542483945129476,0.048626445344344404,3.8406281288950264,0.21078364707104294
16,58,2023011700598,2023-01-18T07:40:35.598502149Z,HD185975,empty,2.11699074699012,0,0,0,-144.5213766863795,-145.3424407976501,-33.46664984081502,1,HD185975,-6.4999999999999e-05,holo4_003,0.4463018390959388,187.2440233818556,0.0,-145.3424407976501,146.4385370408289,873.4750154048749,597.2571590735706,0.06832077419286235,2.127526606468685,133.4971926991549,8.069984311165733,1.0,2.11699074699012,15.90368986158477,2.4,2,2023-01-18T07:40:35.598502149Z,30.0,2.11699074699012,-87.4432661196719,-144.5213766863795,0,0,0,empty,-33.46664984081502,-418.8190621509193,80.4750154048749,565,1701,793,978,1136,185,2,22666.66666666667,-418.8190621509193,80.4750154048749,565,1701,793,978,2,22666.66666666667,1136,185,598,95.65956131389741,3.98730151662275,328.8975421338305,1.0003996232815062,0.1557796517129629,15.576710332215912,0.002032962298529699,0.46935777469114204,32.099355660683074,3.8972631889887612,0.9890865239386444,0.14573833214733953,0.0035718815939258944,0.42840945826038784,27.512676798414752,1.938261567814066,0.9853284540981245,0.3041837660382861,0.0030947625608237087,0.1713492498052372,21.960622744493747,3.2902757535623652,0.9962981961017078,0.405893237692547,0.003192289331987431,0.35683729491238414,3.6961914777263436,0.9192741744311133
17,64,2023011700646,2023-01-18T08:18:28.634492199Z,HD185975,empty,2.09967686623788,0,0,0,-135.3040251138395,-136.3070561341914,-42.66624032242203,1,HD185975,-6.4999999999999e-05,holo4_003,0.4835388934917595,187.1565089195249,0.0,-136.3070561341914,147.4231304164455,876.9338810833549,597.2571590735706,0.9962664129464323,1.362816866982165,156.3082556859651,13.38000158577087,1.0,2.09967686623788,10.16987662287985,2.4,2,2023-01-18T08:18:28.634492199Z,30.0,2.09967686623788,-87.4391983137261,-135.3040251138395,0,0,0,empty,-42.66624032242203,-416.5731384042929,82.93388108335493,565,1702,794,979,1137,185,2,22666.66666666667,-416.5731384042929,82.93388108335493,565,1702,794,979,2,22666.66666666667,1137,185,646,157.46150281633504,4.044320657145724,247.0615221690102,1.0128160981170928,0.21336564038290687,19.728752290838557,0.002619513257892253,0.03960726746176743,24.283652777008253,3.8821501809712835,1.0042027672879998,0.1255520818302739,0.003117906962954154,0.5306412827620528,17.88554352520871,3.744736838866562,1.0055164883003365,0.3426805443407755,0.0027861096352005165,0.017896150645661045,16.004007258511503,4.288091324998499,1.02133861868104,0.3765200934930433,0.0028670097872517813,0.09629511078500458,3.9341982309253147,0.20974501744631435
18,70,2023011700687,2023-01-18T08:48:10.121509594Z,HD185975,empty,2.08388116016056,0,0,0,-127.8133640684005,-128.9510489085853,-50.05284081937901,1,HD185975,-6.4999999999999e-05,holo4_003,0.4778529224489438,187.2796692222362,0.0,-128.9510489085853,145.7476623029966,881.3659369292587,597.2571590735706,0.1450999802667557,0.4892856739366643,205.6920863500218,3.24480039728881,1.0,2.08388116016056,7.951452376386651,2.4,2,2023-01-18T08:48:10.121509594Z,30.0,2.08388116016056,-87.4296469785263,-127.8133640684005,0,0,0,empty,-50.05284081937901,-417.4864138647425,83.36593692925877,563,1700,798,983,1137,185,2,22666.66666666667,-417.4864138647425,83.36593692925877,563,1700,798,983,2,22666.66666666667,1137,185,687,29.521300833246716,3.9024694245441234,328.0325388633678,1.0115181852668245,0.08514932441049752,8.734819928278641,0.0011320114432829093,0.7650668605322339,14.408091574171827,3.8444735098801908,1.012302932738264,0.09552086635288581,0.0023671513473618646,0.5692893905625606,8.47233206780437,4.495842290503062,1.008572269531638,0.25959326563010693,0.001965434039402881,0.0038700200260989985,5.278130145629592,4.602847526479768,1.0140689959343063,0.22175761585448195,0.0015916170629361197,0.004688932023197919,3.9615121657738626,0.4224937334890942
19,71,2023011700688,2023-01-18T08:48:52.932497300Z,HD185975,empty,2.08347188339622,0,0,0,-127.6346776454475,-128.7752915527095,-50.05254424506199,1,HD185975,-6.4999999999999e-05,holo4_003,0.4726578513132848,187.2743140057738,0.0,-128.7752915527095,144.6231943681656,883.1407987007461,597.2571590735706,0.01717027991672278,0.1479321264293351,220.8689588193734,2.178568192212504,1.0,2.08347188339622,8.404493815060485,2.4,2,2023-01-18T08:48:52.932497300Z,30.0,2.08347188339622,-87.4296422594035,-127.6346776454475,0,0,0,empty,-50.05254424506199,-418.4763614273869,83.14079870074619,563,1699,800,985,1136,185,2,22666.66666666667,-418.4763614273869,83.14079870074619,563,1699,800,985,2,22666.66666666667,1136,185,688,16.869831829803566,3.8610209905108293,330.45801256932873,1.0129580580810937,0.06574024896823238,6.626671286201365,0.0008623535939542466,0.6833991361872055,8.573809346267378,3.798885076277267,1.015694563102555,0.07465034926625591,0.0018561400029879665,0.43904781390443914,3.3588786151523693,5.14368303904725,1.0136653873357313,0.18959209273456332,0.0013201866608410818,0.060012261713117146,2.2949251943461895,4.8158971464320475,1.0175441764221256,0.15100747088619387,0.0010849920789410333,0.0015057399189592354,3.9986528680981572,0.713763267342611
